id,org,station,lat,lon,begperiod,Sample,Radionuclide,Dt,Dt_unc,ND,Unit
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/29,Stone flounder,Cs-137,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Brown hakeling,Cs-134,,,11.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Anchovy,Cs-134,,,12.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Anchovy,Cs-134,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Scorpionfish,Cs-134,,,9.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Matsubara's red rockfish,Cs-134,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Sullen rockfish,Cs-134,,,9.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Deepsea bonefish,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Brown hakeling,Cs-137,,,6.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Anchovy,Cs-137,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Anchovy,Cs-137,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Scorpionfish,Cs-137,,,6.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Matsubara's red rockfish,Cs-137,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Sullen rockfish,Cs-137,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/28,Deepsea bonefish,Cs-137,,,6.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Spotbelly rockfish,Cs-134,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Anchovy,Cs-134,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Sebastes cheni,Cs-134,,,9.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Temminck's Surfperch,Cs-134,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Spotbelly rockfish,Cs-137,,,5.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Anchovy,Cs-137,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Sebastes cheni,Cs-137,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/24,Temminck's Surfperch,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Brown hakeling,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Yellow goosefish,Cs-134,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Common skate,Cs-134,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Anchovy,Cs-134,,,9.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,White croaker,Cs-134,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Conger eel,Cs-134,,,9.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Littlemouth flounder,Cs-134,,,7.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Marbled sole,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Roundnose flounder,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Willowy flounder,Cs-134,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Black rockfish,Cs-134,,,8.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Crimson sea bream,Cs-134,,,8.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Microstomus achne,Cs-134,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Olive flounder,Cs-134,,,8.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Red sea bream,Cs-134,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Conger eel,Cs-134,,,9.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Pointhead flounder,Cs-134,,,9.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Beach conger,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Brown hakeling,Cs-137,,,7.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Yellow goosefish,Cs-137,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Common skate,Cs-137,,,6.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Anchovy,Cs-137,,,6.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,White croaker,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Conger eel,Cs-137,,,6.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Littlemouth flounder,Cs-137,,,6.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Marbled sole,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Roundnose flounder,Cs-137,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Willowy flounder,Cs-137,,,8.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Black rockfish,Cs-137,,,7.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Crimson sea bream,Cs-137,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Microstomus achne,Cs-137,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Olive flounder,Cs-137,,,9.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Red sea bream,Cs-137,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Conger eel,Cs-137,,,8.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Pointhead flounder,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/23,Beach conger,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-134,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-134,,,9.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-137,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-137,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/21,Black rockfish,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/20,Black rockfish,Cs-134,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/20,Black rockfish,Cs-134,,,8.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/20,Black rockfish,Cs-137,,,8.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/20,Black rockfish,Cs-137,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-134,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-134,,,6.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-137,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/19,Black rockfish,Cs-137,,,9.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/17,Black rockfish,Cs-134,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/17,Black rockfish,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Flathead,Cs-134,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Spotbelly rockfish,Cs-134,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Honnibe crocker,Cs-134,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Common skate,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Anchovy,Cs-134,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Anchovy,Cs-134,,,9.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-134,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-134,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Stone flounder,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black sea bream,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Sebastes cheni,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Japanese parrot fish,Cs-134,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Flathead,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Spotbelly rockfish,Cs-137,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Honnibe crocker,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Common skate,Cs-137,,,6.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Anchovy,Cs-137,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Anchovy,Cs-137,,,9.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black rockfish,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Stone flounder,Cs-137,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Black sea bream,Cs-137,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Sebastes cheni,Cs-137,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/16,Japanese parrot fish,Cs-137,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Yellow goosefish,Cs-134,,,11.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Ridged-eye flounder,Cs-134,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Striped jewfish,Cs-134,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Redwing searobin,Cs-134,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,White croaker,Cs-134,,,6.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Sea bass,Cs-134,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Conger eel,Cs-134,,,9.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Marbled sole,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,John dory,Cs-134,,,9.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Roundnose flounder,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Pacific barrelfish,Cs-134,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Willowy flounder,Cs-134,,,9.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Blackthroat seaperch,Cs-134,,,9.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Rikuzen flounder,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Crimson sea bream,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Microstomus achne,Cs-134,,,8.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Olive flounder,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Bluefin searobin,Cs-134,,,8.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Globefish,Cs-134,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Yellow goosefish,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Ridged-eye flounder,Cs-137,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Striped jewfish,Cs-137,,,9.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Redwing searobin,Cs-137,,,6.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,White croaker,Cs-137,,,5.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Sea bass,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Conger eel,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Marbled sole,Cs-137,,,6.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,John dory,Cs-137,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Roundnose flounder,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Pacific barrelfish,Cs-137,,,6.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Willowy flounder,Cs-137,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Blackthroat seaperch,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Rikuzen flounder,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Crimson sea bream,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Microstomus achne,Cs-137,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Olive flounder,Cs-137,,,6.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Bluefin searobin,Cs-137,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/15,Globefish,Cs-137,,,6.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/13,Black rockfish,Cs-134,,,8.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/13,Black rockfish,Cs-134,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/13,Black rockfish,Cs-137,,,9.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/13,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Spotbelly rockfish,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Anchovy,Cs-134,,,8.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Sebastes cheni,Cs-134,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Temminck's Surfperch,Cs-134,,,8.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Spotbelly rockfish,Cs-137,,,8.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Anchovy,Cs-137,,,6.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Sebastes cheni,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/10,Temminck's Surfperch,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Marbled rockfish,Cs-134,,,9.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Ridged-eye flounder,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Whip stingray,Cs-134,,,11.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Striped jewfish,Cs-134,,,8.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Common skate,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Takifugu snyderi,Cs-134,,,9.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Anchovy,Cs-134,,,6.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Sea bass,Cs-134,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Marbled sole,Cs-134,,,9.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Black rockfish,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Black rockfish,Cs-134,,,8.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Greenling,Cs-134,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Stone flounder,Cs-134,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Microstomus achne,Cs-134,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Olive flounder,Cs-134,,,6.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Red sea bream,Cs-134,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Globefish,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Japanese parrot fish,Cs-134,,,9.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Marbled rockfish,Cs-137,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Ridged-eye flounder,Cs-137,,,6.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Whip stingray,Cs-137,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Striped jewfish,Cs-137,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Common skate,Cs-137,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Takifugu snyderi,Cs-137,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Anchovy,Cs-137,,,6.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Sea bass,Cs-137,,,6.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Marbled sole,Cs-137,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Black rockfish,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Greenling,Cs-137,,,5.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Stone flounder,Cs-137,,,7.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Microstomus achne,Cs-137,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Olive flounder,Cs-137,,,6.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Red sea bream,Cs-137,,,7.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Globefish,Cs-137,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/09,Japanese parrot fish,Cs-137,,,6.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Brown hakeling,Cs-134,,,9.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Pacific barrelfish,Cs-134,,,8.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Scorpionfish,Cs-134,,,9.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Matsubara's red rockfish,Cs-134,,,9.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Sullen rockfish,Cs-134,,,9.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Deepsea bonefish,Cs-134,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Pacific cod,Cs-134,,,8.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Brown hakeling,Cs-137,,,6.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Pacific barrelfish,Cs-137,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Scorpionfish,Cs-137,,,9.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Matsubara's red rockfish,Cs-137,,,8.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Sullen rockfish,Cs-137,,,6.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Deepsea bonefish,Cs-137,,,5.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/08,Pacific cod,Cs-137,,,9.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/07,Black rockfish,Cs-134,,,7.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/07,Black rockfish,Cs-134,,,8.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/07,Black rockfish,Cs-137,,,5.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/05/07,Black rockfish,Cs-137,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/30,Black rockfish,Cs-134,,,8.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/30,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Black rockfish,Cs-134,,,7.8,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Black rockfish,Cs-134,,,7.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Broadbanded thornyhead,Cs-134,,,11.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Black rockfish,Cs-137,,,6.9,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Black rockfish,Cs-137,,,6.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/27,Broadbanded thornyhead,Cs-137,,,7.2,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/26,Anchovy,Cs-134,,,7.4,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/26,Anchovy,Cs-137,,,7.6,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Ridged-eye flounder,Cs-134,,,8.5,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Fox jacopever,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Takifugu snyderi,Cs-134,,,6.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Anchovy,Cs-134,,,9.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Anchovy,Cs-134,,,8.3,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Anchovy,Cs-134,,,8.0,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,White croaker,Cs-134,,,7.7,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Sea bass,Cs-134,,,6.1,Bq/kg-fresh
277,Fukushima Pref.,,36.9788833333,141.1,2021/04/25,Conger eel,Cs-134,,,7.3,Bq/kg-fresh
