File Creation Date,2025-03-13
Sampling Location,Near south discharge (T-2)

Sea surface to a depth of 0.5 m,,,,,,
,Cs-134,,Cs-137,,H-3,
Date and time of Sampling,Dt,ND,Dt,ND,Dt,ND
2023/9/14 6:56,,0.79,,0.98,-,-
2023/9/13 6:51,,0.80,,0.55,-,-
2023/9/12 6:30,,0.84,,0.73,-,-
2023/9/11 8:55,0.0049,,0.24,,0.24,
2023/9/10 6:25,,0.79,,0.66,-,-
2023/9/9 6:20,,0.91,0.91,,-,-
2023/9/8 6:30,,0.55,,0.59,-,-
2023/9/7 6:11,,0.80,,0.80,-,-
2023/9/6 7:26,,0.69,,0.59,,0.34
2023/9/5 6:40,,0.89,,0.59,-,-
2023/9/4 8:30,,0.0012,0.020,,0.90,
2023/9/3 6:30,,0.75,,0.56,-,-
2023/9/2 6:20,,0.79,,0.98,-,-
2023/9/1 7:13,,0.69,,0.61,-,-
2023/8/31 6:35,,0.80,,0.65,-,-
2023/8/30 8:11,,0.0011,0.013,,1.3,
2023/8/29 6:20,,0.92,,0.78,-,-
2023/8/28 9:00,,0.80,,0.72,-,-
2023/8/27 6:25,,0.83,,0.60,-,-
2023/8/26 8:45,,0.69,,0.76,1.1,
2023/8/25 6:45,,0.84,,0.76,-,-
2023/8/24 6:25,,0.91,,0.76,,0.33
2023/8/23 6:30,,0.83,,0.74,,0.33
2023/8/22 6:18,,0.66,,0.67,-,-
2023/8/21 8:35,,0.0012,0.010,,,0.32
2023/8/20 6:20,,0.75,,0.65,-,-
2023/8/19 6:25,,0.75,,0.61,-,-
2023/8/18 6:36,,0.86,,0.80,-,-
2023/8/17 6:35,,0.80,,0.72,-,-
2023/8/16 9:13,,0.83,,0.74,,0.36
2023/8/15 6:25,,0.72,,0.64,-,-
2023/8/14 9:15,0.0059,,0.32,,0.29,
2023/8/13 6:20,,0.57,,0.76,-,-
2023/8/12 6:20,,0.75,2.5,,-,-
2023/8/11 6:35,,0.79,,0.72,-,-
2023/8/10 6:18,,0.88,,0.78,-,-
2023/8/9 6:40,,0.74,,0.55,,0.35
2023/8/8 6:30,,0.80,,0.62,-,-
2023/8/7 9:25,0.010,,0.49,,,0.32
2023/8/6 6:30,,0.79,,0.90,-,-
2023/8/5 6:30,,0.80,,0.72,-,-
2023/8/4 9:08,,0.88,,0.85,-,-
2023/8/3 6:35,,0.69,,0.68,-,-
2023/8/2 6:45,,0.80,,0.72,,0.37
2023/8/1 8:55,,0.77,,0.71,-,-
2023/7/31 8:55,,0.0012,0.024,,,0.33
2023/7/30 6:15,,0.85,,0.91,-,-
2023/7/29 6:20,,0.83,,0.65,-,-
2023/7/28 7:00,,0.91,,0.58,-,-
2023/7/27 6:49,,0.63,,0.71,-,-
2023/7/26 6:40,,0.75,,0.81,,0.32
2023/7/25 6:36,,0.71,,0.77,-,-
2023/7/24 8:30,,0.0012,0.025,,,0.31
2023/7/23 8:17,,0.86,,0.62,-,-
2023/7/22 9:00,,0.80,,0.56,-,-
2023/7/21 8:25,,0.98,,0.69,-,-
2023/7/20 6:30,,0.62,,0.65,-,-
2023/7/19 6:41,,0.69,,0.76,0.39,
2023/7/18 6:40,,0.78,,0.64,-,-
2023/7/17 8:50,,0.0012,0.045,,,0.31
2023/7/16 6:15,,0.86,,0.72,-,-
2023/7/15 9:15,,0.80,,0.80,-,-
2023/7/14 6:35,,0.78,,0.69,-,-
2023/7/13 6:30,,0.64,,0.85,-,-
2023/7/12 6:30,,0.88,,0.78,-,-
2023/7/11 5:45,,0.92,0.99,,0.31,
2023/7/10 8:50,0.0030,,0.16,,0.31,
2023/7/9 6:30,,0.84,,0.73,-,-
2023/7/8 6:26,,0.79,,0.82,-,-
2023/7/7 6:40,,0.71,,0.61,-,-
2023/7/6 8:21,,0.85,,0.56,-,-
2023/7/5 6:30,,0.84,,0.69,,0.31
2023/7/4 5:40,,0.78,,0.52,-,-
2023/7/3 8:10,,0.0012,0.034,,,0.30
2023/7/2 6:30,,0.84,,0.83,-,-
2023/7/1 6:32,,0.63,,0.94,-,-
2023/6/30 7:20,,0.78,,0.89,-,-
2023/6/29 6:30,,0.83,,0.70,-,-
2023/6/28 7:30,,0.71,,0.78,,0.34
2023/6/27 5:30,,0.98,,0.80,-,-
2023/6/26 8:30,,0.0012,0.032,,0.35,
2023/6/25 6:26,,0.79,,0.66,-,-
2023/6/24 6:23,,0.69,,0.61,-,-
2023/6/23 6:35,,0.91,,0.76,-,-
2023/6/22 6:26,,0.71,,0.66,-,-
2023/6/21 6:35,,0.78,,0.80,,0.33
2023/6/20 5:30,,0.83,,0.60,-,-
2023/6/19 8:40,,0.0012,0.015,,0.11,
2023/6/18 6:30,,0.79,,0.77,-,-
2023/6/17 6:55,,0.63,,0.86,-,-
2023/6/16 6:51,,0.77,1.5,,-,-
2023/6/15 6:45,,0.92,,0.61,-,-
2023/6/14 5:30,,0.86,,0.68,,0.31
2023/6/13 5:40,,0.92,,0.71,-,-
2023/6/12 8:15,0.0027,,0.13,,,0.33
2023/6/11 6:15,,0.92,,0.66,-,-
2023/6/10 6:35,,0.77,,0.72,-,-
2023/6/9 6:30,,0.81,,0.73,-,-
2023/6/8 6:40,,0.72,,0.61,-,-
2023/6/7 6:25,,0.69,,0.61,-,-
2023/6/6 6:30,,0.92,,0.64,-,-
2023/6/5 8:44,,0.0011,0.024,,,0.28
2023/6/4 6:10,,0.77,,0.81,-,-
2023/6/3 6:40,,0.66,,0.71,,0.28
2023/6/2 6:30,,0.81,,0.87,-,-
2023/6/1 8:20,,0.81,,0.71,-,-
2023/5/31 6:30,,0.55,,0.79,-,-
2023/5/30 7:00,,0.79,,0.70,-,-
2023/5/29 6:40,,0.0012,0.032,,,0.28
2023/5/28 6:25,,0.83,,0.70,-,-
2023/5/27 6:36,,0.78,,0.64,-,-
2023/5/26 6:27,,0.79,,0.77,-,-
2023/5/25 7:50,,0.77,,0.65,0.55,
2023/5/24 6:30,,0.55,,0.81,-,-
2023/5/23 9:17,,0.81,,0.71,-,-
2023/5/22 8:30,0.0013,,0.059,,0.44,
2023/5/21 6:25,,0.94,,0.68,-,-
2023/5/20 6:17,,0.74,,0.84,-,-
2023/5/19 6:35,,0.92,,0.83,-,-
2023/5/18 9:02,,0.74,,0.80,,0.35
2023/5/17 6:36,,0.66,,0.65,-,-
2023/5/16 6:25,,0.86,,0.60,-,-
2023/5/15 8:40,0.0016,,0.081,,,0.28
2023/5/14 8:35,,0.86,,0.66,-,-
2023/5/13 8:50,,0.74,,0.76,-,-
2023/5/12 6:30,,0.61,,0.86,-,-
2023/5/11 7:50,,0.86,,0.66,0.34,
2023/5/10 8:35,0.0029,,0.15,,,0.27
2023/5/9 6:36,,0.86,,0.70,-,-
2023/5/8 8:45,,0.86,,0.79,-,-
2023/5/7 6:20,,0.72,,0.69,-,-
2023/5/6 6:28,,0.61,,0.77,-,-
2023/5/5 6:21,,0.71,,0.72,-,-
2023/5/4 8:50,,0.79,,0.66,,0.34
2023/5/3 9:05,,0.61,,0.60,-,-
2023/5/2 6:28,,0.92,,0.66,-,-
2023/5/1 6:45,,0.0012,0.029,,,0.27
2023/4/30 6:33,,0.79,,0.72,-,-
2023/4/29 9:05,,0.83,,0.81,-,-
2023/4/28 9:05,,0.53,,0.78,-,-
2023/4/27 8:00,,0.86,,0.86,,0.33
2023/4/26 6:30,,0.84,,0.79,-,-
2023/4/25 6:45,,0.75,,0.64,-,-
2023/4/24 8:15,,0.0012,0.020,,,0.27
2023/4/23 8:45,,0.91,,0.95,-,-
2023/4/22 9:25,,0.75,,0.68,-,-
2023/4/21 6:30,,0.64,,0.79,-,-
2023/4/20 6:20,,0.88,,0.62,,0.28
2023/4/19 9:10,,0.91,,0.77,-,-
2023/4/18 6:35,,0.86,,0.75,-,-
2023/4/17 8:10,,0.0012,0.018,,,0.28
2023/4/16 8:30,,0.75,,0.74,-,-
2023/4/15 6:45,,0.64,,0.83,-,-
2023/4/14 8:52,,0.75,,0.68,-,-
2023/4/13 6:35,,0.75,,0.74,,0.31
2023/4/12 8:45,,0.75,,0.68,-,-
2023/4/11 6:50,,0.97,,0.74,-,-
2023/4/10 8:45,,0.0011,0.024,,,0.33
2023/4/9 8:45,,0.79,,0.74,-,-
2023/4/8 6:43,,0.72,,0.76,-,-
2023/4/7 6:33,,0.80,,0.65,-,-
2023/4/6 6:35,,0.78,,0.76,,0.35
2023/4/5 8:35,,0.91,,0.74,-,-
2023/4/4 6:55,,0.86,,0.69,-,-
2023/4/3 7:40,,0.0012,0.014,,,0.30
2023/4/2 9:00,,0.75,,0.68,-,-
2023/4/1 6:38,,0.75,,0.91,-,-
2023/3/31 6:43,,0.75,,0.74,-,-
2023/3/30 6:35,,0.73,,0.74,,0.34
2023/3/29 6:26,,0.69,,0.75,-,-
2023/3/28 6:20,,0.80,,0.71,-,-
2023/3/27 8:30,0.0062,,0.29,,,0.33
2023/3/26 8:50,,0.61,,0.51,-,-
2023/3/25 8:50,,0.63,,0.81,-,-
2023/3/24 8:53,,0.86,,0.65,-,-
2023/3/23 8:45,,0.85,,0.75,,0.32
2023/3/22 7:50,,0.67,,0.73,-,-
2023/3/21 6:40,,0.96,,0.86,-,-
2023/3/20 8:50,0.0021,,0.11,,,0.33
2023/3/19 8:25,,0.69,,0.78,-,-
2023/3/18 6:40,,0.73,,0.60,-,-
2023/3/17 6:33,,0.97,,0.81,-,-
2023/3/16 8:25,,0.85,,0.78,-,-
2023/3/15 6:20,,0.73,,0.75,-,-
2023/3/14 8:49,,0.66,,0.70,-,-
2023/3/13 7:25,,0.0011,0.019,,,0.31
2023/3/12 8:20,,0.61,,0.62,-,-
2023/3/11 8:25,,0.80,,0.71,-,-
2023/3/10 8:50,,0.66,,0.90,-,-
2023/3/9 7:50,,0.80,,0.70,,0.30
2023/3/8 6:26,,0.61,,0.63,-,-
2023/3/7 8:30,,0.73,,0.75,-,-
2023/3/6 7:26,,0.0012,0.011,,,0.31
2023/3/5 8:00,,0.75,,0.61,-,-
2023/3/4 8:30,,0.67,,0.71,-,-
2023/3/3 6:30,,0.87,,0.77,,0.30
2023/3/2 6:32,,0.84,,0.75,-,-
2023/3/1 8:00,,0.75,,0.68,-,-
2023/2/28 8:30,,0.67,,0.67,-,-
2023/2/27 7:20,,0.0012,0.012,,,0.30
2023/2/26 8:50,,0.68,,0.67,-,-
2023/2/25 6:25,,0.66,,0.64,-,-
2023/2/24 8:38,,0.71,,0.46,-,-
2023/2/23 8:38,,0.93,,0.65,,0.31
2023/2/22 6:27,,0.72,,0.71,-,-
2023/2/21 8:35,,0.66,,0.59,-,-
2023/2/20 6:40,,0.0011,0.011,,,0.30
2023/2/19 6:17,,0.60,,0.69,-,-
2023/2/18 8:35,,0.53,,0.70,-,-
2023/2/17 6:25,,0.61,,0.67,-,-
2023/2/16 7:55,,0.76,,0.64,,0.31
2023/2/15 6:20,,0.61,,0.78,-,-
2023/2/14 9:20,,0.72,,0.60,-,-
2023/2/13 8:35,,0.0012,0.011,,,0.31
2023/2/12 8:30,,0.68,,0.75,-,-
2023/2/11 8:15,,0.68,,0.78,-,-
2023/2/10 6:20,,0.64,,0.81,-,-
2023/2/9 7:45,,0.68,,0.71,,0.31
2023/2/8 6:33,,0.67,,0.53,-,-
2023/2/7 7:55,,0.69,,0.89,-,-
2023/2/6 7:45,,0.0012,0.0080,,,0.30
2023/2/5 8:15,,0.57,,0.57,-,-
2023/2/4 6:40,,0.66,,0.74,-,-
2023/2/3 6:20,,0.79,,0.74,-,-
2023/2/2 8:37,,0.63,,0.87,,0.32
2023/2/1 7:50,,0.61,,0.87,,0.31
2023/1/31 6:27,,0.85,,0.89,-,-
2023/1/30 8:10,,0.0011,0.0088,,,0.31
2023/1/29 6:35,,0.90,,0.81,-,-
2023/1/28 8:55,,0.48,,0.58,-,-
2023/1/27 9:04,,0.65,,0.72,-,-
2023/1/26 6:40,,0.71,,0.78,-,-
2023/1/25 6:18,,0.66,,0.87,-,-
2023/1/24 6:20,,0.74,,0.65,-,-
2023/1/23 7:20,,0.0012,0.011,,,0.32
2023/1/22 6:20,,0.62,,0.65,-,-
2023/1/21 9:08,,0.64,,0.54,,0.32
2023/1/20 8:00,,0.57,,0.81,-,-
2023/1/19 6:40,,0.63,,0.63,-,-
2023/1/18 8:05,,0.0012,0.016,,,0.31
2023/1/17 6:31,,0.72,,0.79,-,-
2023/1/16 8:05,,0.76,,0.75,-,-
2023/1/15 8:35,,0.50,,0.65,-,-
2023/1/14 8:12,,0.86,,0.52,-,-
2023/1/13 6:22,,0.79,,0.85,,0.31
2023/1/12 7:50,,0.63,,0.73,-,-
2023/1/11 8:50,,0.52,,0.82,-,-
2023/1/10 9:05,,0.65,,0.85,-,-
2023/1/9 8:30,,0.0014,0.012,,,0.32
2023/1/8 6:50,,0.83,,0.63,-,-
2023/1/7 8:45,,0.56,,0.63,,0.31
2023/1/6 7:45,,0.81,,0.78,-,-
2023/1/5 8:10,,0.81,,0.75,-,-
2023/1/4 8:25,,0.71,,0.75,-,-
2023/1/3 6:25,,0.82,,0.76,-,-
2023/1/2 8:10,,0.0010,0.015,,,0.30
2023/1/1 8:50,,0.50,,0.57,-,-
2022/12/31 8:40,,0.56,,0.63,-,-
2022/12/30 6:25,,0.66,,0.89,,0.31
2022/12/29 8:25,,0.73,,0.88,-,-
2022/12/28 7:25,,0.65,,0.79,,0.31
2022/12/27 9:10,,0.74,,0.85,-,-
2022/12/26 6:55,,0.0012,0.035,,,0.31
2022/12/25 9:10,,0.67,,0.54,-,-
2022/12/24 6:30,,0.78,,0.85,-,-
2022/12/23 8:10,,0.53,,0.60,,0.31
2022/12/22 7:50,,0.65,,0.80,-,-
2022/12/21 6:25,,0.61,,0.72,-,-
2022/12/20 6:25,,0.80,,0.70,-,-
2022/12/19 8:26,,0.0011,0.016,,,0.32
2022/12/18 8:00,,0.61,,0.57,-,-
2022/12/17 8:30,,0.72,,0.72,-,-
2022/12/16 6:30,,0.82,,0.82,-,-
2022/12/15 7:50,,0.63,,0.60,-,-
2022/12/14 6:30,,0.79,,0.68,-,-
2022/12/13 8:00,,0.83,,0.75,-,-
2022/12/12 8:20,,0.0013,0.027,,,0.31
2022/12/11 6:10,,0.45,,0.55,-,-
2022/12/10 9:25,,0.68,,0.70,-,-
2022/12/9 8:10,,0.82,,0.72,-,-
2022/12/8 6:40,,0.81,,0.85,-,-
2022/12/7 8:00,,0.53,,0.60,-,-
2022/12/6 6:25,,0.68,,0.68,-,-
2022/12/5 8:10,0.0023,,0.084,,,0.31
2022/12/4 7:55,,0.57,,0.57,-,-
2022/12/3 8:40,,0.63,,0.71,-,-
2022/12/2 8:20,,0.92,,0.70,,0.31
2022/12/1 6:30,,0.60,,0.88,-,-
2022/11/30 7:53,,0.62,,0.71,-,-
2022/11/29 6:40,,0.71,,0.63,-,-
2022/11/28 8:05,0.0027,,0.10,,,0.33
2022/11/27 8:50,,0.66,,0.58,-,-
2022/11/26 9:00,,0.53,,0.77,-,-
2022/11/25 8:28,,0.59,,0.78,-,-
2022/11/24 8:55,,0.85,1.5,,0.31,
2022/11/23 8:50,,0.75,,0.72,-,-
2022/11/22 8:05,,0.76,,0.82,-,-
2022/11/21 8:50,0.0021,,0.091,,,0.32
2022/11/20 8:55,,0.69,,0.82,-,-
2022/11/19 9:11,,0.57,,0.65,-,-
2022/11/18 8:50,,0.57,,0.75,,0.32
2022/11/17 6:30,,0.74,,0.68,-,-
2022/11/16 8:25,,0.80,,0.71,-,-
2022/11/15 6:30,,0.72,,0.67,-,-
2022/11/14 8:30,0.0020,,0.076,,,0.31
2022/11/13 8:47,,0.74,,0.67,-,-
2022/11/12 8:55,,0.69,,0.71,-,-
2022/11/11 7:50,,0.85,,0.63,-,-
2022/11/10 8:10,,0.50,,0.67,-,-
2022/11/9 8:50,,0.87,,0.68,-,-
2022/11/8 6:45,,0.85,,0.58,,0.31
2022/11/7 8:30,,0.0013,0.063,,,0.31
2022/11/6 8:40,,0.80,,0.65,-,-
2022/11/5 8:45,,0.66,,0.90,-,-
2022/11/4 8:10,,0.60,,0.70,-,-
2022/11/3 7:25,,0.78,,0.82,-,-
2022/11/2 9:10,,0.85,,0.70,-,-
2022/11/1 9:05,,0.43,,0.75,-,-
2022/10/31 8:20,,0.0013,0.043,,,0.32
2022/10/30 8:45,,0.72,,0.75,-,-
2022/10/29 9:03,,0.94,,0.63,-,-
2022/10/28 7:55,,0.75,,0.82,-,-
2022/10/27 8:40,,0.79,,0.98,-,-
2022/10/26 8:45,,0.68,,0.79,-,-
2022/10/25 6:35,,0.73,,0.65,,0.33
2022/10/24 8:36,0.0019,,0.075,,,0.32
2022/10/23 9:00,,0.65,,0.63,-,-
2022/10/22 9:25,,0.74,,0.72,-,-
2022/10/21 7:35,,0.63,,0.68,-,-
2022/10/20 6:35,,0.71,,0.81,-,-
2022/10/19 9:00,,0.57,,0.67,-,-
2022/10/18 8:50,,0.75,,0.67,,0.34
2022/10/17 8:40,0.0017,,0.065,,,0.34
2022/10/16 8:55,,0.76,,0.71,-,-
2022/10/15 8:58,,0.75,,0.71,-,-
2022/10/14 8:06,,0.70,,0.78,-,-
2022/10/13 6:30,,0.61,,0.67,-,-
2022/10/12 8:50,0.0044,,0.18,,,0.32
2022/10/11 9:26,,0.83,,0.75,,0.31
2022/10/10 8:20,,0.72,,0.72,-,-
2022/10/9 8:45,,0.78,0.96,,-,-
2022/10/8 9:10,,0.76,,0.59,-,-
2022/10/7 7:50,,0.52,,0.79,-,-
2022/10/6 8:10,,0.49,,0.75,-,-
2022/10/5 8:45,,0.66,,0.81,-,-
2022/10/4 9:35,,0.68,,0.53,,0.32
2022/10/3 7:22,,0.0013,0.055,,,0.32
2022/10/2 8:40,,0.74,,0.59,-,-
2022/10/1 9:20,,0.69,,0.58,-,-
2022/9/30 8:00,,0.90,,0.82,-,-
2022/9/29 9:00,,0.58,,0.60,-,-
2022/9/28 9:15,,0.73,,0.58,-,-
2022/9/27 8:25,,0.58,,0.71,,0.33
2022/9/26 9:15,0.0017,,0.076,,,0.33
2022/9/25 9:10,,0.82,,0.69,-,-
2022/9/24 9:15,,0.78,,0.75,-,-
2022/9/23 8:16,,0.65,,0.68,-,-
2022/9/22 8:30,,0.55,,0.67,-,-
2022/9/21 9:08,,0.74,,0.58,-,-
2022/9/19 8:36,0.0020,,0.095,,,0.32
2022/9/18 9:20,,0.61,,0.61,-,-
2022/9/17 9:10,,0.61,,0.79,-,-
2022/9/16 8:10,,0.74,,0.63,-,-
2022/9/15 9:27,,0.66,,0.72,-,-
2022/9/14 9:30,,0.76,,0.79,-,-
2022/9/13 7:55,,0.68,,0.72,,0.32
2022/9/12 9:15,,0.0012,0.033,,,0.32
2022/9/11 9:05,,0.69,,0.90,-,-
2022/9/10 9:26,,0.63,,0.77,-,-
2022/9/9 8:36,,0.80,,0.63,-,-
2022/9/8 9:20,,0.68,,0.72,-,-
2022/9/7 9:37,,0.45,,0.55,-,-
2022/9/6 8:50,,0.59,,0.67,-,-
2022/9/5 9:15,0.0017,,0.053,,,0.33
2022/9/4 9:05,,0.59,,0.75,-,-
2022/9/3 9:00,,0.80,,0.63,-,-
2022/9/2 9:10,,0.53,,0.65,-,-
2022/9/1 9:34,,0.81,,0.85,-,-
2022/8/31 6:52,,0.79,,0.84,-,-
2022/8/30 9:05,,0.80,,0.78,-,-
2022/8/29 9:10,0.0018,,0.052,,,0.34
2022/8/28 9:30,,0.75,,0.68,-,-
2022/8/27 9:01,,0.43,,0.72,-,-
2022/8/26 9:28,,0.84,,0.72,-,-
2022/8/25 9:15,,0.78,,0.75,-,-
2022/8/24 9:47,,0.80,,0.84,-,-
2022/8/23 9:10,,0.64,,0.58,,0.33
2022/8/22 8:48,0.0014,,0.042,,,0.32
2022/8/21 9:00,,0.67,,0.75,-,-
2022/8/20 9:30,,0.72,,0.82,-,-
2022/8/19 9:15,,0.63,,0.75,-,-
2022/8/18 8:20,,0.60,,0.45,-,-
2022/8/17 9:15,,0.0012,0.051,,,0.31
2022/8/16 8:10,,0.75,,0.96,0.75,
2022/8/15 9:00,,0.81,,0.67,-,-
2022/8/14 9:15,,0.68,,0.74,-,-
2022/8/13 9:12,,0.53,,0.75,-,-
2022/8/12 8:00,,0.61,,0.63,-,-
2022/8/11 7:50,,0.78,,0.84,0.46,
2022/8/10 9:31,,0.76,,0.65,-,-
2022/8/9 8:10,,0.76,,0.78,-,-
2022/8/8 9:15,,0.0011,0.029,,,0.33
2022/8/7 9:10,,0.50,,0.56,-,-
2022/8/6 9:21,,0.52,,0.78,,0.32
2022/8/5 8:05,,0.64,,0.63,-,-
2022/8/4 10:15,,0.66,,0.63,-,-
2022/8/3 6:50,,0.76,,0.59,-,-
2022/8/2 8:40,,0.81,,0.63,-,-
2022/8/1 9:15,0.0052,,0.16,,,0.32
2022/7/31 9:10,,0.78,,0.58,-,-
2022/7/30 9:15,,0.66,,0.78,-,-
2022/7/29 8:10,,0.63,,0.72,-,-
2022/7/28 8:35,,0.71,,0.78,0.40,
2022/7/27 7:40,,0.75,,0.82,-,-
2022/7/26 8:55,,0.71,,0.68,-,-
2022/7/25 9:10,,0.0012,0.019,,,0.32
2022/7/24 9:30,,0.83,,0.84,-,-
2022/7/23 9:20,,0.85,,0.67,-,-
2022/7/22 6:50,,0.73,,0.79,-,-
2022/7/21 8:40,,0.57,,0.67,,0.33
2022/7/20 6:45,,0.76,,0.72,-,-
2022/7/19 8:45,,0.71,,0.75,-,-
2022/7/18 9:00,0.012,,0.44,,0.43,
2022/7/17 9:00,,0.68,,0.67,-,-
2022/7/16 10:00,,0.74,,0.63,-,-
2022/7/15 9:15,,0.72,,0.68,-,-
2022/7/14 7:40,0.0039,,0.12,,,0.32
2022/7/13 6:45,,0.78,,0.67,,0.32
2022/7/12 9:15,,0.79,,0.71,-,-
2022/7/11 9:13,,0.64,,0.67,-,-
2022/7/10 9:10,,0.87,,0.58,-,-
2022/7/9 6:38,,0.79,,0.53,-,-
2022/7/8 9:10,,0.78,,0.84,-,-
2022/7/7 9:55,,0.75,,0.69,-,-
2022/7/6 7:00,,0.51,,0.78,-,-
2022/7/5 8:11,,0.72,,0.75,-,-
2022/7/4 9:10,0.0019,,0.066,,,0.32
2022/7/3 9:10,,0.65,,0.47,-,-
2022/7/2 9:20,,0.73,,0.67,-,-
2022/7/1 8:58,,0.71,,0.81,-,-
2022/6/30 8:40,,0.76,,0.67,-,-
2022/6/29 6:20,,0.86,,0.74,,0.34
2022/6/28 8:45,,0.66,,0.71,-,-
2022/6/27 8:25,0.0080,,0.26,,0.38,
2022/6/26 9:00,,0.83,,0.59,-,-
2022/6/25 9:05,,0.63,,0.81,-,-
2022/6/24 9:30,,0.72,,0.71,-,-
2022/6/23 6:53,,0.69,,0.95,-,-
2022/6/22 6:37,,0.56,,0.59,-,-
2022/6/21 9:05,,0.70,,0.75,-,-
2022/6/20 9:00,0.0022,,0.080,,,0.31
2022/6/19 8:55,,0.83,,0.72,-,-
2022/6/18 9:50,,0.76,,0.65,-,-
2022/6/17 8:35,,0.71,,0.68,-,-
2022/6/16 8:52,,0.69,,0.76,-,-
2022/6/15 9:10,,0.75,,0.82,-,-
2022/6/14 6:55,,0.70,,0.68,-,-
2022/6/13 9:00,0.016,,0.51,,0.36,
2022/6/12 9:50,,0.68,1.0,,0.56,
2022/6/11 9:05,,0.91,,0.68,-,-
2022/6/10 9:10,0.0028,,0.088,,,0.33
2022/6/9 7:00,,0.56,,0.56,-,-
2022/6/8 7:00,,0.80,,0.74,-,-
2022/6/6 9:15,,0.44,,0.71,-,-
2022/6/5 9:10,,0.83,,0.78,,0.31
2022/6/4 9:06,,0.43,,0.71,-,-
2022/6/3 6:40,,0.72,,0.78,-,-
2022/6/2 6:40,,0.76,,0.72,-,-
2022/6/1 6:45,,0.94,,0.75,-,-
2022/5/31 8:10,,0.63,,0.84,-,-
2022/5/30 9:40,,0.0012,0.011,,,0.32
2022/5/29 9:05,,0.66,,0.65,-,-
2022/5/28 9:11,,0.68,,0.67,-,-
2022/5/27 9:25,,0.60,,0.63,-,-
2022/5/26 8:30,,0.68,,0.72,-,-
2022/5/25 6:44,,0.54,,0.68,-,-
2022/5/24 8:20,,0.91,,0.67,-,-
2022/5/23 9:45,0.0032,,0.12,,,0.32
2022/5/22 9:10,,0.52,,0.69,,0.33
2022/5/21 9:21,,0.76,,0.76,-,-
2022/5/20 8:25,,0.69,,0.51,-,-
2022/5/19 8:45,,0.69,,0.56,,0.33
2022/5/18 6:41,,0.63,,0.75,-,-
2022/5/17 9:00,,0.71,,0.58,-,-
2022/5/16 10:20,,0.0011,0.024,,,0.32
2022/5/15 9:07,,0.89,,0.81,-,-
2022/5/14 9:38,,0.70,,0.88,-,-
2022/5/13 9:15,,0.68,,0.71,-,-
2022/5/12 9:10,,0.86,,0.63,-,-
2022/5/11 6:50,,0.69,,0.90,-,-
2022/5/10 9:40,,0.57,,0.74,-,-
2022/5/9 10:00,,0.0013,0.031,,,0.32
2022/5/8 8:50,,0.67,,0.86,-,-
2022/5/7 9:25,,0.85,,0.87,-,-
2022/5/6 8:55,,0.83,,0.66,,0.32
2022/5/5 8:40,,0.69,,0.83,-,-
2022/5/4 6:45,,0.73,,0.63,-,-
2022/5/3 9:05,,0.49,,0.69,-,-
2022/5/2 9:30,0.0043,,0.15,,,0.34
2022/5/1 9:34,,0.78,,0.59,-,-
2022/4/30 8:20,,0.64,,0.65,,0.32
2022/4/29 8:58,,0.76,,0.78,-,-
2022/4/28 9:05,,0.90,,0.67,-,-
2022/4/27 8:45,,0.57,,0.76,-,-
2022/4/26 6:55,,0.55,,0.75,-,-
2022/4/25 10:00,,0.0012,0.012,,,0.34
2022/4/24 9:15,,0.71,,0.67,-,-
2022/4/23 6:45,,0.85,,0.59,-,-
2022/4/22 10:00,,0.80,,0.60,-,-
2022/4/21 6:35,,0.72,,0.51,-,-
2022/4/20 9:10,0.0057,,0.20,,0.67,
2022/4/19 6:40,,0.83,0.92,,,0.32
2022/4/18 9:18,,0.80,,0.63,-,-
2022/4/17 6:40,,0.82,,0.77,-,-
2022/4/16 9:50,,0.68,,0.63,-,-
2022/4/15 8:38,,0.78,,0.81,-,-
2022/4/14 9:05,,0.67,,0.69,-,-
2022/4/13 9:06,,0.73,,0.76,-,-
2022/4/12 6:50,,0.46,,0.69,-,-
2022/4/11 8:50,0.0038,,0.15,,,0.93
2022/4/10 6:33,,0.58,,0.70,-,-
2022/4/9 9:30,,0.65,,0.60,-,-
2022/4/8 8:40,,0.68,,0.61,-,-
2022/4/7 9:07,,0.67,,0.67,-,-
2022/4/6 9:10,,0.67,,0.67,-,-
2022/4/5 10:20,,0.69,,0.73,-,-
2022/4/4 10:30,,0.0012,0.015,,,0.90
2022/4/3 7:01,,0.84,,0.59,-,-
2022/4/2 9:30,,0.71,,0.64,-,-
2022/4/1 11:05,,0.67,,0.76,-,-
2022/3/31 9:00,,0.72,,0.54,-,-
2022/3/30 7:50,,0.70,,0.71,,0.87
2022/3/29 8:42,,0.52,,0.73,-,-
2022/3/28 9:15,0.0029,,0.094,,,0.93
2022/3/27 6:43,,0.65,,0.62,-,-
2022/3/26 9:00,,0.76,,0.70,-,-
2022/3/25 6:50,,0.56,,0.50,,0.93
2022/3/24 8:45,,0.65,,0.61,-,-
2022/3/23 8:50,,0.95,,0.75,-,-
2022/3/22 8:20,,0.76,,0.84,-,-
2022/3/21 8:50,0.0019,,0.067,,,0.95
2022/3/20 8:40,,0.66,,0.65,-,-
2022/3/19 9:05,,0.69,,0.80,-,-
2022/3/18 8:38,,0.55,,0.65,-,-
2022/3/17 7:10,,0.66,,0.54,-,-
2022/3/16 7:55,,0.50,,0.65,-,-
