begperiod,station,org,depth,Cs-134,Cs-134_nd,Cs-137,Cs-137_nd,H-3,H-3_nd,lon,lat
2022-12-05 07:53,T-0-2,TEPCO,0.5 m,,0.24,,0.26,,0.33,141.0466667,37.42333333
2022-12-12 07:50,T-0-2,TEPCO,0.5 m,,0.26,,0.27,,0.31,141.0466667,37.42333333
2022-12-19 07:57,T-0-2,TEPCO,0.5 m,,0.27,,0.33,,0.32,141.0466667,37.42333333
2022-12-26 07:50,T-0-2,TEPCO,0.5 m,,0.23,,0.31,,0.31,141.0466667,37.42333333
2023-01-02 08:23,T-0-2,TEPCO,0.5 m,,0.33,,0.26,,0.31,141.0466667,37.42333333
2023-01-09 07:50,T-0-2,TEPCO,0.5 m,,0.29,,0.34,,0.31,141.0466667,37.42333333
2023-01-18 07:55,T-0-2,TEPCO,0.5 m,,0.3,,0.34,,0.31,141.0466667,37.42333333
2023-01-23 07:01,T-0-2,TEPCO,0.5 m,,0.27,,0.3,,0.32,141.0466667,37.42333333
2023-01-30 06:57,T-0-2,TEPCO,0.5 m,,0.29,,0.2,,0.31,141.0466667,37.42333333
2023-02-06 07:47,T-0-2,TEPCO,0.5 m,,0.24,,0.31,,0.3,141.0466667,37.42333333
2023-02-13 08:26,T-0-2,TEPCO,0.5 m,,0.3,,0.33,,0.31,141.0466667,37.42333333
2023-02-20 07:54,T-0-2,TEPCO,0.5 m,,0.32,,0.27,,0.3,141.0466667,37.42333333
2023-02-27 07:50,T-0-2,TEPCO,0.5 m,,0.27,,0.25,,0.3,141.0466667,37.42333333
2023-03-06 07:39,T-0-2,TEPCO,0.5 m,,0.24,,0.35,,0.31,141.0466667,37.42333333
2023-03-13 07:00,T-0-2,TEPCO,0.5 m,,0.29,,0.29,,0.31,141.0466667,37.42333333
2023-03-20 07:30,T-0-2,TEPCO,0.5 m,,0.35,,0.27,,0.32,141.0466667,37.42333333
2023-03-27 07:29,T-0-2,TEPCO,0.5 m,,0.32,,0.32,,0.33,141.0466667,37.42333333
2023-04-03 07:48,T-0-2,TEPCO,0.5 m,,0.36,,0.37,,0.3,141.0466667,37.42333333
2023-04-10 07:26,T-0-2,TEPCO,0.5 m,,0.3,,0.33,,0.33,141.0466667,37.42333333
2023-04-17 07:30,T-0-2,TEPCO,0.5 m,,0.35,,0.27,,0.34,141.0466667,37.42333333
2023-04-24 07:32,T-0-2,TEPCO,0.5 m,,0.31,,0.37,,0.28,141.0466667,37.42333333
2023-05-01 07:19,T-0-2,TEPCO,0.5 m,,0.37,,0.23,,0.32,141.0466667,37.42333333
2023-05-10 07:31,T-0-2,TEPCO,0.5 m,,0.35,,0.32,,0.33,141.0466667,37.42333333
2023-05-15 07:12,T-0-2,TEPCO,0.5 m,,0.36,,0.35,,0.34,141.0466667,37.42333333
2023-05-22 07:21,T-0-2,TEPCO,0.5 m,,0.27,,0.26,,0.34,141.0466667,37.42333333
2023-05-29 07:36,T-0-2,TEPCO,0.5 m,,0.36,,0.38,,0.34,141.0466667,37.42333333
2023-06-05 07:31,T-0-2,TEPCO,0.5 m,,0.37,,0.31,,0.32,141.0466667,37.42333333
2023-06-12 07:32,T-0-2,TEPCO,0.5 m,,0.33,,0.27,,0.33,141.0466667,37.42333333
2023-06-19 08:01,T-0-2,TEPCO,0.5 m,,0.32,,0.31,,0.07,141.0466667,37.42333333
2023-06-26 07:36,T-0-2,TEPCO,0.5 m,,0.31,,0.29,0.96,,141.0466667,37.42333333
2023-07-03 07:17,T-0-2,TEPCO,0.5 m,,0.36,,0.35,,0.33,141.0466667,37.42333333
2023-07-10 07:28,T-0-2,TEPCO,0.5 m,,0.3,,0.31,0.079,,141.0466667,37.42333333
2023-07-17 07:32,T-0-2,TEPCO,0.5 m,,0.35,,0.28,0.57,,141.0466667,37.42333333
2023-07-24 07:38,T-0-2,TEPCO,0.5 m,,0.25,,0.26,,0.32,141.0466667,37.42333333
2023-07-31 06:44,T-0-2,TEPCO,0.5 m,,0.35,,0.28,,0.34,141.0466667,37.42333333
2023-08-07 07:06,T-0-2,TEPCO,0.5 m,,0.27,,0.31,,0.33,141.0466667,37.42333333
2023-08-14 07:24,T-0-2,TEPCO,0.5 m,,0.27,,0.28,0.1,,141.0466667,37.42333333
2023-08-21 07:08,T-0-2,TEPCO,0.5 m,,0.29,,0.27,,0.32,141.0466667,37.42333333
2023-08-24 15:48,T-0-2,TEPCO,0.5 m,,,,,,0.35,141.0466667,37.42333333
2023-08-26 07:25,T-0-2,TEPCO,0.5 m,,,,,0.92,,141.0466667,37.42333333
2023-08-30 07:45,T-0-2,TEPCO,0.5 m,,0.33,,0.25,1.4,,141.0466667,37.42333333
2023-09-04 07:16,T-0-2,TEPCO,0.5 m,,0.35,,0.25,0.74,,141.0466667,37.42333333
2023-09-11 06:54,T-0-2,TEPCO,0.5 m,,0.36,,0.36,0.13,,141.0466667,37.42333333
2023-09-18 07:33,T-0-2,TEPCO,0.5 m,,0.35,,0.34,,0.31,141.0466667,37.42333333
2023-09-25 07:17,T-0-2,TEPCO,0.5 m,,0.33,,0.34,,0.3,141.0466667,37.42333333
2023-10-02 07:18,T-0-2,TEPCO,0.5 m,,0.27,,0.3,,0.36,141.0466667,37.42333333
2023-10-05 14:33,T-0-2,TEPCO,0.5 m,,,,,,0.33,141.0466667,37.42333333
2023-10-09 07:53,T-0-2,TEPCO,0.5 m,,0.37,,0.23,0.43,,141.0466667,37.42333333
2023-10-16 07:53,T-0-2,TEPCO,0.5 m,,0.35,,0.27,1.2,,141.0466667,37.42333333
2023-10-23 07:46,T-0-2,TEPCO,0.5 m,,0.3,,0.34,0.4,,141.0466667,37.42333333
2023-11-01 07:42,T-0-2,TEPCO,0.5 m,,0.27,,0.25,,0.33,141.0466667,37.42333333
2023-11-02 14:23,T-0-2,TEPCO,0.5 m,,,,,,0.37,141.0466667,37.42333333
2023-11-06 07:10,T-0-2,TEPCO,0.5 m,,0.28,,0.24,,0.31,141.0466667,37.42333333
2023-11-13 07:17,T-0-2,TEPCO,0.5 m,,0.27,,0.25,0.17,,141.0466667,37.42333333
2023-11-20 07:26,T-0-2,TEPCO,0.5 m,,0.37,,0.29,0.77,,141.0466667,37.42333333
2023-11-27 07:36,T-0-2,TEPCO,0.5 m,,0.31,,0.31,,0.26,141.0466667,37.42333333
2023-12-04 07:40,T-0-2,TEPCO,0.5 m,,0.34,,0.26,,0.3,141.0466667,37.42333333
2023-12-11 07:40,T-0-2,TEPCO,0.5 m,,0.31,,0.3,0.083,,141.0466667,37.42333333
2023-12-18 07:41,T-0-2,TEPCO,0.5 m,,0.33,,0.31,,0.33,141.0466667,37.42333333
2023-12-25 07:34,T-0-2,TEPCO,0.5 m,,0.29,,0.28,,0.31,141.0466667,37.42333333
2024-01-03 08:00,T-0-2,TEPCO,0.5 m,,0.32,,0.28,,0.32,141.0466667,37.42333333
2024-01-08 07:53,T-0-2,TEPCO,0.5 m,,0.26,,0.29,,0.082,141.0466667,37.42333333
2024-01-15 07:34,T-0-2,TEPCO,0.5 m,,0.3,,0.3,,0.31,141.0466667,37.42333333
2024-01-24 08:07,T-0-2,TEPCO,0.5 m,,0.28,,0.32,,0.32,141.0466667,37.42333333
2024-01-29 08:05,T-0-2,TEPCO,0.5 m,,0.31,,0.26,,0.38,141.0466667,37.42333333
2024-02-05 08:04,T-0-2,TEPCO,0.5 m,,0.39,,0.28,,0.36,141.0466667,37.42333333
2024-02-12 07:35,T-0-2,TEPCO,0.5 m,,0.33,,0.3,,0.072,141.0466667,37.42333333
2024-02-19 07:31,T-0-2,TEPCO,0.5 m,,0.39,,0.39,,0.37,141.0466667,37.42333333
2024-02-26 07:25,T-0-2,TEPCO,0.5 m,,0.36,,0.34,,0.36,141.0466667,37.42333333
2024-03-01 07:51,T-0-2,TEPCO,0.5 m,,,,,,0.36,141.0466667,37.42333333
2024-03-04 08:16,T-0-2,TEPCO,0.5 m,,0.37,,0.34,,0.36,141.0466667,37.42333333
2024-03-11 08:17,T-0-2,TEPCO,0.5 m,,0.26,,0.28,0.2,,141.0466667,37.42333333
2024-03-19 07:34,T-0-2,TEPCO,0.5 m,,0.27,,0.31,,0.29,141.0466667,37.42333333
2024-03-25 07:43,T-0-2,TEPCO,0.5 m,,0.31,,0.26,,0.3,141.0466667,37.42333333
2024-04-01 08:15,T-0-2,TEPCO,0.5 m,,0.4,,0.34,,0.31,141.0466667,37.42333333
2024-04-08 08:20,T-0-2,TEPCO,0.5 m,,0.33,,0.19,,,141.0466667,37.42333333
2024-04-15 07:38,T-0-2,TEPCO,0.5 m,,0.37,,0.23,,0.34,141.0466667,37.42333333
2024-04-20 06:56,T-0-2,TEPCO,0.5 m,,,,,1.3,,141.0466667,37.42333333
2024-04-22 07:32,T-0-2,TEPCO,0.5 m,,0.34,,0.25,2.5,,141.0466667,37.42333333
2024-04-29 07:58,T-0-2,TEPCO,0.5 m,,0.33,,0.32,,0.34,141.0466667,37.42333333
2024-05-06 08:51,T-0-2,TEPCO,0.5 m,,0.3,,0.3,,0.34,141.0466667,37.42333333
2024-05-14 09:15,T-0-2,TEPCO,0.5 m,,0.27,,0.3,,,141.0466667,37.42333333
2024-05-17 14:19,T-0-2,TEPCO,0.5 m,,,,,,0.32,141.0466667,37.42333333
2024-05-20 07:17,T-0-2,TEPCO,0.5 m,,0.24,,0.29,0.82,,141.0466667,37.42333333
2024-05-28 08:33,T-0-2,TEPCO,0.5 m,,0.33,,0.29,0.44,,141.0466667,37.42333333
2024-06-03 07:28,T-0-2,TEPCO,0.5 m,,0.3,,0.25,1.4,,141.0466667,37.42333333
2024-06-10 07:28,T-0-2,TEPCO,0.5 m,,0.37,,0.3,,,141.0466667,37.42333333
2024-06-17 07:30,T-0-2,TEPCO,0.5 m,,0.37,,0.29,,0.32,141.0466667,37.42333333
2024-06-24 07:43,T-0-2,TEPCO,0.5 m,,0.37,,0.33,,0.34,141.0466667,37.42333333
2024-07-01 07:52,T-0-2,TEPCO,0.5 m,,0.34,,0.28,,0.31,141.0466667,37.42333333
2024-07-08 07:56,T-0-2,TEPCO,0.5 m,,0.31,,0.29,,,141.0466667,37.42333333
2024-07-15 07:17,T-0-2,TEPCO,0.5 m,,0.3,,0.34,,,141.0466667,37.42333333
2024-07-22 07:45,T-0-2,TEPCO,0.5 m,,0.35,,0.25,,,141.0466667,37.42333333
2021-03-24 07:24,T-0-3,TEPCO,0.5 m,,0.63,,0.66,,0.91,141.0402778,37.41611111
2021-03-31 07:38,T-0-3,TEPCO,0.5 m,,0.68,,0.62,,0.93,141.0402778,37.41611111
2021-04-07 07:22,T-0-3,TEPCO,0.5 m,,0.85,,0.65,,0.81,141.0402778,37.41611111
2021-04-12 07:19,T-0-3,TEPCO,0.5 m,,0.67,,0.69,,0.9,141.0402778,37.41611111
2021-04-19 07:22,T-0-3,TEPCO,0.5 m,,0.69,,0.65,,0.92,141.0402778,37.41611111
2021-04-26 07:17,T-0-3,TEPCO,0.5 m,,0.72,,0.65,,0.88,141.0402778,37.41611111
2021-05-03 06:53,T-0-3,TEPCO,0.5 m,,0.62,,0.79,,0.83,141.0402778,37.41611111
2021-05-10 06:49,T-0-3,TEPCO,0.5 m,,0.67,,0.92,0.88,,141.0402778,37.41611111
2021-05-19 07:14,T-0-3,TEPCO,0.5 m,,0.77,,0.69,,0.91,141.0402778,37.41611111
2021-05-24 07:14,T-0-3,TEPCO,0.5 m,,0.69,,0.7,,0.93,141.0402778,37.41611111
2021-05-31 06:54,T-0-3,TEPCO,0.5 m,,0.95,,0.75,,0.95,141.0402778,37.41611111
2021-06-07 06:19,T-0-3,TEPCO,0.5 m,,0.76,,0.59,,0.91,141.0402778,37.41611111
2021-06-14 06:29,T-0-3,TEPCO,0.5 m,,0.65,,0.7,,0.89,141.0402778,37.41611111
2021-06-21 06:24,T-0-3,TEPCO,0.5 m,,0.81,,0.59,,0.93,141.0402778,37.41611111
2021-06-28 06:24,T-0-3,TEPCO,0.5 m,,0.73,,0.65,,0.87,141.0402778,37.41611111
2021-07-05 06:26,T-0-3,TEPCO,0.5 m,,0.85,,0.6,,0.99,141.0402778,37.41611111
2021-07-12 06:23,T-0-3,TEPCO,0.5 m,,0.53,,0.7,,0.84,141.0402778,37.41611111
2021-07-19 06:30,T-0-3,TEPCO,0.5 m,,0.73,,0.7,,0.97,141.0402778,37.41611111
2021-07-26 06:24,T-0-3,TEPCO,0.5 m,,0.78,,0.75,,0.9,141.0402778,37.41611111
2021-08-02 06:29,T-0-3,TEPCO,0.5 m,,0.96,,0.58,,0.83,141.0402778,37.41611111
2021-08-09 06:29,T-0-3,TEPCO,0.5 m,,0.85,,0.75,,0.95,141.0402778,37.41611111
2021-08-18 06:32,T-0-3,TEPCO,0.5 m,,0.66,,0.73,,0.93,141.0402778,37.41611111
2021-08-23 06:34,T-0-3,TEPCO,0.5 m,,0.6,,0.78,,0.89,141.0402778,37.41611111
2021-08-30 06:32,T-0-3,TEPCO,0.5 m,,0.63,,0.7,,0.83,141.0402778,37.41611111
2021-09-08 06:29,T-0-3,TEPCO,0.5 m,,0.75,,0.51,,0.86,141.0402778,37.41611111
2021-09-13 06:25,T-0-3,TEPCO,0.5 m,,0.57,,0.55,,0.91,141.0402778,37.41611111
2021-09-20 06:32,T-0-3,TEPCO,0.5 m,,0.74,,0.74,,0.84,141.0402778,37.41611111
2021-09-27 06:32,T-0-3,TEPCO,0.5 m,,0.67,,0.71,,0.84,141.0402778,37.41611111
2021-10-04 06:37,T-0-3,TEPCO,0.5 m,,0.64,,0.6,,0.84,141.0402778,37.41611111
2021-10-11 06:42,T-0-3,TEPCO,0.5 m,,0.44,,0.58,,0.83,141.0402778,37.41611111
2021-10-18 06:46,T-0-3,TEPCO,0.5 m,,0.53,,0.65,,0.92,141.0402778,37.41611111
2021-10-25 06:44,T-0-3,TEPCO,0.5 m,,0.68,,0.76,,0.85,141.0402778,37.41611111
2021-11-01 06:42,T-0-3,TEPCO,0.5 m,,0.8,,0.67,,0.83,141.0402778,37.41611111
2021-11-08 06:37,T-0-3,TEPCO,0.5 m,,0.6,,0.65,,0.89,141.0402778,37.41611111
2021-11-15 07:02,T-0-3,TEPCO,0.5 m,,0.64,,0.6,,0.94,141.0402778,37.41611111
2021-11-22 06:47,T-0-3,TEPCO,0.5 m,,0.42,,0.82,,0.91,141.0402778,37.41611111
2021-11-29 06:47,T-0-3,TEPCO,0.5 m,,0.72,,0.58,,0.89,141.0402778,37.41611111
2021-12-06 06:42,T-0-3,TEPCO,0.5 m,,0.67,,0.68,,0.85,141.0402778,37.41611111
2021-12-17 06:46,T-0-3,TEPCO,0.5 m,,0.72,,0.69,,0.8,141.0402778,37.41611111
2021-12-20 06:46,T-0-3,TEPCO,0.5 m,,0.59,,0.86,,0.85,141.0402778,37.41611111
2021-12-27 06:33,T-0-3,TEPCO,0.5 m,,0.53,,0.69,,0.96,141.0402778,37.41611111
2022-01-03 06:40,T-0-3,TEPCO,0.5 m,,0.61,,0.66,,0.88,141.0402778,37.41611111
2022-01-10 06:29,T-0-3,TEPCO,0.5 m,,0.61,,0.62,,0.9,141.0402778,37.41611111
2022-01-17 06:36,T-0-3,TEPCO,0.5 m,,0.82,,0.77,,0.88,141.0402778,37.41611111
2022-01-24 06:42,T-0-3,TEPCO,0.5 m,,0.75,,0.73,,0.89,141.0402778,37.41611111
2022-01-31 06:39,T-0-3,TEPCO,0.5 m,,0.53,,0.8,,0.88,141.0402778,37.41611111
2022-02-07 06:39,T-0-3,TEPCO,0.5 m,,0.67,,0.64,,0.94,141.0402778,37.41611111
2022-02-14 06:49,T-0-3,TEPCO,0.5 m,,0.74,,0.79,,0.93,141.0402778,37.41611111
2022-02-21 06:40,T-0-3,TEPCO,0.5 m,,0.51,,0.7,,0.95,141.0402778,37.41611111
2022-02-28 06:28,T-0-3,TEPCO,0.5 m,,0.76,,0.65,,0.9,141.0402778,37.41611111
2022-03-07 06:29,T-0-3,TEPCO,0.5 m,,0.6,,0.69,,0.91,141.0402778,37.41611111
2022-03-14 06:25,T-0-3,TEPCO,0.5 m,,0.65,,0.63,,0.9,141.0402778,37.41611111
2022-03-21 06:26,T-0-3,TEPCO,0.5 m,,0.76,,0.54,,0.86,141.0402778,37.41611111
2022-03-28 06:50,T-0-3,TEPCO,0.5 m,,0.88,,0.75,,0.87,141.0402778,37.41611111
2022-04-04 06:50,T-0-3,TEPCO,0.5 m,,0.86,,0.59,,0.88,141.0402778,37.41611111
2022-04-11 06:35,T-0-3,TEPCO,0.5 m,,0.74,,0.69,,0.91,141.0402778,37.41611111
2022-04-20 07:35,T-0-3,TEPCO,0.5 m,,0.28,,0.33,,0.38,141.0402778,37.41611111
2022-04-25 07:44,T-0-3,TEPCO,0.5 m,,0.28,,0.29,,0.39,141.0402778,37.41611111
2022-05-02 07:27,T-0-3,TEPCO,0.5 m,,0.33,,0.26,,0.38,141.0402778,37.41611111
2022-05-09 07:21,T-0-3,TEPCO,0.5 m,,0.31,,0.35,,0.38,141.0402778,37.41611111
2022-05-16 07:40,T-0-3,TEPCO,0.5 m,,0.25,,0.31,,0.38,141.0402778,37.41611111
2022-05-23 07:30,T-0-3,TEPCO,0.5 m,,0.32,,0.31,,0.38,141.0402778,37.41611111
2022-05-30 07:37,T-0-3,TEPCO,0.5 m,,0.25,,0.29,,0.39,141.0402778,37.41611111
2022-06-10 07:45,T-0-3,TEPCO,0.5 m,,0.3,,0.32,,0.38,141.0402778,37.41611111
2022-06-13 07:32,T-0-3,TEPCO,0.5 m,,0.26,,0.3,,0.38,141.0402778,37.41611111
2022-06-20 07:35,T-0-3,TEPCO,0.5 m,,0.3,,0.36,,0.38,141.0402778,37.41611111
2022-06-27 07:40,T-0-3,TEPCO,0.5 m,,0.27,,0.28,,0.34,141.0402778,37.41611111
2022-07-04 08:15,T-0-3,TEPCO,0.5 m,,0.28,,0.31,,0.38,141.0402778,37.41611111
2022-07-14 07:25,T-0-3,TEPCO,0.5 m,,0.34,,0.32,,0.38,141.0402778,37.41611111
2022-07-18 08:15,T-0-3,TEPCO,0.5 m,,0.29,,0.33,,0.38,141.0402778,37.41611111
2022-07-25 07:20,T-0-3,TEPCO,0.5 m,,0.33,,0.34,,0.38,141.0402778,37.41611111
2022-08-01 07:27,T-0-3,TEPCO,0.5 m,,0.35,,0.37,,0.34,141.0402778,37.41611111
2022-08-08 07:21,T-0-3,TEPCO,0.5 m,,0.3,,0.33,,0.34,141.0402778,37.41611111
2022-08-17 08:21,T-0-3,TEPCO,0.5 m,,0.31,,0.25,,0.35,141.0402778,37.41611111
2022-08-22 07:39,T-0-3,TEPCO,0.5 m,,0.34,,0.34,,0.35,141.0402778,37.41611111
2022-08-29 07:35,T-0-3,TEPCO,0.5 m,,0.25,,0.2,,0.35,141.0402778,37.41611111
2022-09-05 07:26,T-0-3,TEPCO,0.5 m,,0.28,,0.31,,0.34,141.0402778,37.41611111
2022-09-12 07:36,T-0-3,TEPCO,0.5 m,,0.29,,0.29,,0.34,141.0402778,37.41611111
2022-09-19 09:00,T-0-3,TEPCO,0.5 m,,0.38,,0.31,,0.36,141.0402778,37.41611111
2022-09-26 07:54,T-0-3,TEPCO,0.5 m,,0.27,,0.28,,0.35,141.0402778,37.41611111
2022-10-03 07:45,T-0-3,TEPCO,0.5 m,,0.3,,0.26,,0.36,141.0402778,37.41611111
2022-10-12 07:42,T-0-3,TEPCO,0.5 m,,0.3,,0.33,,0.35,141.0402778,37.41611111
2022-10-17 07:17,T-0-3,TEPCO,0.5 m,,0.23,,0.31,,0.37,141.0402778,37.41611111
2022-10-24 07:46,T-0-3,TEPCO,0.5 m,,0.26,,0.34,,0.39,141.0402778,37.41611111
2022-10-31 07:46,T-0-3,TEPCO,0.5 m,,0.24,,0.29,,0.35,141.0402778,37.41611111
2022-11-07 07:42,T-0-3,TEPCO,0.5 m,,0.28,,0.23,,0.35,141.0402778,37.41611111
2022-11-14 07:49,T-0-3,TEPCO,0.5 m,,0.24,,0.32,,0.33,141.0402778,37.41611111
2022-11-21 07:53,T-0-3,TEPCO,0.5 m,,0.28,,0.29,,0.34,141.0402778,37.41611111
2022-11-28 07:38,T-0-3,TEPCO,0.5 m,,0.3,,0.27,,0.33,141.0402778,37.41611111
2022-12-05 07:41,T-0-3,TEPCO,0.5 m,,0.29,,0.35,,0.34,141.0402778,37.41611111
2022-12-12 07:40,T-0-3,TEPCO,0.5 m,,0.33,,0.23,,0.36,141.0402778,37.41611111
2022-12-19 07:47,T-0-3,TEPCO,0.5 m,,0.26,,0.23,,0.35,141.0402778,37.41611111
2022-12-26 07:40,T-0-3,TEPCO,0.5 m,,0.24,,0.31,,0.35,141.0402778,37.41611111
2023-01-02 08:13,T-0-3,TEPCO,0.5 m,,0.2,,0.31,,0.34,141.0402778,37.41611111
2023-01-09 07:41,T-0-3,TEPCO,0.5 m,,0.21,,0.32,,0.35,141.0402778,37.41611111
2023-01-18 07:46,T-0-3,TEPCO,0.5 m,,0.27,,0.29,,0.37,141.0402778,37.41611111
2023-01-23 07:45,T-0-3,TEPCO,0.5 m,,0.27,,0.26,,0.36,141.0402778,37.41611111
2023-01-30 07:42,T-0-3,TEPCO,0.5 m,,0.27,,0.27,,0.36,141.0402778,37.41611111
2023-02-06 07:37,T-0-3,TEPCO,0.5 m,,0.29,,0.28,,0.35,141.0402778,37.41611111
2023-02-13 08:14,T-0-3,TEPCO,0.5 m,,0.26,,0.23,,0.35,141.0402778,37.41611111
2023-02-20 07:44,T-0-3,TEPCO,0.5 m,,0.33,,0.32,,0.35,141.0402778,37.41611111
2023-02-27 07:42,T-0-3,TEPCO,0.5 m,,0.24,,0.29,,0.35,141.0402778,37.41611111
2023-03-06 07:56,T-0-3,TEPCO,0.5 m,,0.37,,0.32,,0.36,141.0402778,37.41611111
2023-03-13 07:07,T-0-3,TEPCO,0.5 m,,0.25,,0.38,,0.34,141.0402778,37.41611111
2023-03-20 07:46,T-0-3,TEPCO,0.5 m,,0.28,,0.35,,0.35,141.0402778,37.41611111
2023-03-27 07:46,T-0-3,TEPCO,0.5 m,,0.29,,0.31,,0.35,141.0402778,37.41611111
2023-04-03 08:06,T-0-3,TEPCO,0.5 m,,0.31,,0.28,,0.34,141.0402778,37.41611111
2023-04-10 07:44,T-0-3,TEPCO,0.5 m,,0.39,,0.23,,0.34,141.0402778,37.41611111
2023-04-17 07:47,T-0-3,TEPCO,0.5 m,,0.36,,0.32,,0.35,141.0402778,37.41611111
2023-04-24 07:49,T-0-3,TEPCO,0.5 m,,0.33,,0.24,,0.35,141.0402778,37.41611111
2023-05-01 07:36,T-0-3,TEPCO,0.5 m,,0.36,,0.31,,0.35,141.0402778,37.41611111
2023-05-10 07:47,T-0-3,TEPCO,0.5 m,,0.36,,0.28,,0.35,141.0402778,37.41611111
2023-05-15 06:55,T-0-3,TEPCO,0.5 m,,0.37,,0.29,,0.36,141.0402778,37.41611111
2023-05-22 07:38,T-0-3,TEPCO,0.5 m,,0.37,,0.31,,0.36,141.0402778,37.41611111
2023-05-29 07:54,T-0-3,TEPCO,0.5 m,,0.31,,0.27,,0.35,141.0402778,37.41611111
2023-06-05 07:49,T-0-3,TEPCO,0.5 m,,0.33,,0.37,,0.35,141.0402778,37.41611111
2023-06-12 07:49,T-0-3,TEPCO,0.5 m,,0.37,,0.36,,0.35,141.0402778,37.41611111
2023-06-19 08:21,T-0-3,TEPCO,0.5 m,,0.25,,0.31,,0.077,141.0402778,37.41611111
2023-06-26 07:54,T-0-3,TEPCO,0.5 m,,0.37,,0.29,,0.31,141.0402778,37.41611111
2023-07-03 07:00,T-0-3,TEPCO,0.5 m,,0.3,,0.33,,0.37,141.0402778,37.41611111
2023-07-10 07:09,T-0-3,TEPCO,0.5 m,,0.34,,0.36,,0.089,141.0402778,37.41611111
2023-07-17 07:50,T-0-3,TEPCO,0.5 m,,0.29,,0.28,,0.35,141.0402778,37.41611111
2023-07-24 07:18,T-0-3,TEPCO,0.5 m,,0.34,,0.34,,0.35,141.0402778,37.41611111
2023-07-31 06:24,T-0-3,TEPCO,0.5 m,,0.39,,0.4,,0.36,141.0402778,37.41611111
2023-08-07 06:45,T-0-3,TEPCO,0.5 m,,0.28,,0.23,,0.35,141.0402778,37.41611111
2023-08-14 07:03,T-0-3,TEPCO,0.5 m,,0.38,,0.32,0.076,,141.0402778,37.41611111
2023-08-21 07:27,T-0-3,TEPCO,0.5 m,,0.37,,0.34,,0.33,141.0402778,37.41611111
2023-08-24 15:28,T-0-3,TEPCO,0.5 m,,,,,,0.34,141.0402778,37.41611111
2023-08-26 07:05,T-0-3,TEPCO,0.5 m,,,,,0.14,,141.0402778,37.41611111
2023-08-30 07:22,T-0-3,TEPCO,0.5 m,,0.34,,0.27,,0.31,141.0402778,37.41611111
2023-09-04 06:55,T-0-3,TEPCO,0.5 m,,0.3,,0.31,,0.34,141.0402778,37.41611111
2023-09-11 06:32,T-0-3,TEPCO,0.5 m,,0.34,,0.33,0.16,,141.0402778,37.41611111
2023-09-18 07:10,T-0-3,TEPCO,0.5 m,,0.39,,0.27,,0.34,141.0402778,37.41611111
2023-09-25 07:46,T-0-3,TEPCO,0.5 m,,0.39,,0.31,,0.35,141.0402778,37.41611111
2023-10-02 07:39,T-0-3,TEPCO,0.5 m,,0.33,,0.28,,0.35,141.0402778,37.41611111
2023-10-05 14:56,T-0-3,TEPCO,0.5 m,,,,,,0.32,141.0402778,37.41611111
2023-10-09 08:12,T-0-3,TEPCO,0.5 m,,0.33,,0.29,0.45,,141.0402778,37.41611111
2023-10-16 08:12,T-0-3,TEPCO,0.5 m,,0.31,,0.29,1,,141.0402778,37.41611111
2023-10-23 08:06,T-0-3,TEPCO,0.5 m,,0.34,,0.34,1,,141.0402778,37.41611111
2023-11-01 07:59,T-0-3,TEPCO,0.5 m,,0.3,,0.3,,0.34,141.0402778,37.41611111
2023-11-02 14:38,T-0-3,TEPCO,0.5 m,,,,,,0.36,141.0402778,37.41611111
2023-11-06 06:56,T-0-3,TEPCO,0.5 m,,0.3,,0.29,,0.31,141.0402778,37.41611111
2023-11-13 07:32,T-0-3,TEPCO,0.5 m,,0.33,,0.3,0.44,,141.0402778,37.41611111
2023-11-20 07:40,T-0-3,TEPCO,0.5 m,,0.31,,0.31,0.92,,141.0402778,37.41611111
2023-11-27 07:54,T-0-3,TEPCO,0.5 m,,0.3,,0.3,,0.33,141.0402778,37.41611111
2023-12-04 07:59,T-0-3,TEPCO,0.5 m,,0.31,,0.3,,0.33,141.0402778,37.41611111
2023-12-11 08:02,T-0-3,TEPCO,0.5 m,,0.36,,0.31,,0.075,141.0402778,37.41611111
2023-12-18 08:01,T-0-3,TEPCO,0.5 m,,0.34,,0.3,,0.35,141.0402778,37.41611111
2023-12-25 07:52,T-0-3,TEPCO,0.5 m,,0.28,,0.32,,0.34,141.0402778,37.41611111
2024-01-03 08:18,T-0-3,TEPCO,0.5 m,,0.33,,0.27,,0.34,141.0402778,37.41611111
2024-01-08 08:11,T-0-3,TEPCO,0.5 m,,0.35,,0.33,0.16,,141.0402778,37.41611111
2024-01-15 07:52,T-0-3,TEPCO,0.5 m,,0.34,,0.28,,0.33,141.0402778,37.41611111
2024-01-24 08:30,T-0-3,TEPCO,0.5 m,,0.35,,0.32,,0.33,141.0402778,37.41611111
2024-01-29 08:28,T-0-3,TEPCO,0.5 m,,0.32,,0.31,,0.33,141.0402778,37.41611111
2024-02-05 08:23,T-0-3,TEPCO,0.5 m,,0.22,,0.31,,0.34,141.0402778,37.41611111
2024-02-12 07:52,T-0-3,TEPCO,0.5 m,,0.33,,0.3,,0.071,141.0402778,37.41611111
2024-02-19 07:12,T-0-3,TEPCO,0.5 m,,0.38,,0.38,,0.33,141.0402778,37.41611111
