File Creation Date,2025-04-23
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/02/25,Sea bass,Cs-137,,8,Bq/kg
2024/02/20,Black rockfish,Cs-134,,8.8,Bq/kg
2024/02/20,Black rockfish,Cs-137,,7.9,Bq/kg
2024/02/18,Black rockfish,Cs-134,,9.7,Bq/kg
2024/02/18,Black rockfish,Cs-134,,9.3,Bq/kg
2024/02/18,Black rockfish,Cs-134,,7.3,Bq/kg
2024/02/18,Black rockfish,Cs-134,,10,Bq/kg
2024/02/18,Black rockfish,Cs-134,,9.2,Bq/kg
2024/02/18,Takifugu snyderi,Cs-134,,9.7,Bq/kg
2024/02/18,Icefish,Cs-134,,9.3,Bq/kg
2024/02/18,Icefish,Cs-134,,10,Bq/kg
2024/02/18,Icefish,Cs-134,,9.7,Bq/kg
2024/02/18,Black rockfish,Cs-137,,9,Bq/kg
2024/02/18,Black rockfish,Cs-137,,6.6,Bq/kg
2024/02/18,Black rockfish,Cs-137,,6.8,Bq/kg
2024/02/18,Black rockfish,Cs-137,,8.8,Bq/kg
2024/02/18,Black rockfish,Cs-137,,9,Bq/kg
2024/02/18,Takifugu snyderi,Cs-137,,8.7,Bq/kg
2024/02/18,Icefish,Cs-137,,7.4,Bq/kg
2024/02/18,Icefish,Cs-137,,8.9,Bq/kg
2024/02/18,Icefish,Cs-137,,8.1,Bq/kg
2024/02/12,Black rockfish,Cs-134,,7.7,Bq/kg
2024/02/12,John dory,Cs-134,,9.6,Bq/kg
2024/02/12,Honnibe crocker,Cs-134,,8.9,Bq/kg
2024/02/12,Icefish,Cs-134,,11,Bq/kg
2024/02/12,Icefish,Cs-134,,11,Bq/kg
2024/02/12,Willowy flounder,Cs-134,,11,Bq/kg
2024/02/12,Mirror dory,Cs-134,,9.2,Bq/kg
2024/02/12,Hairtail,Cs-134,,7.3,Bq/kg
2024/02/12,Whip stingray,Cs-134,,8.2,Bq/kg
2024/02/12,Yellowbarred red rockfish,Cs-134,,8.1,Bq/kg
2024/02/12,Blunthead puffer,Cs-134,,9.2,Bq/kg
2024/02/12,Black rockfish,Cs-137,,6.9,Bq/kg
2024/02/12,John dory,Cs-137,,6.7,Bq/kg
2024/02/12,Honnibe crocker,Cs-137,,7,Bq/kg
2024/02/12,Icefish,Cs-137,,8.6,Bq/kg
2024/02/12,Icefish,Cs-137,,8.3,Bq/kg
2024/02/12,Willowy flounder,Cs-137,,8.3,Bq/kg
2024/02/12,Mirror dory,Cs-137,,8.1,Bq/kg
2024/02/12,Hairtail,Cs-137,,6.8,Bq/kg
2024/02/12,Whip stingray,Cs-137,,7.7,Bq/kg
2024/02/12,Yellowbarred red rockfish,Cs-137,,8.3,Bq/kg
2024/02/12,Blunthead puffer,Cs-137,,8.5,Bq/kg
2024/02/06,Olive flounder,Cs-134,,11,Bq/kg
2024/02/06,Olive flounder,Cs-137,,8.6,Bq/kg
2024/02/04,Sebastes cheni,Cs-134,,11,Bq/kg
2024/02/04,Sebastes cheni,Cs-137,,7.7,Bq/kg
2024/01/31,Japanese spurdog,Cs-134,,10,Bq/kg
2024/01/31,Shortspine spurdog,Cs-134,,11,Bq/kg
2024/01/31,Japanese spurdog,Cs-137,,9.5,Bq/kg
2024/01/31,Shortspine spurdog,Cs-137,,7.1,Bq/kg
2024/01/30,Common skate,Cs-134,,9.6,Bq/kg
2024/01/30,Icefish,Cs-134,,11,Bq/kg
2024/01/30,Icefish,Cs-134,,9.2,Bq/kg
2024/01/30,Sea bass,Cs-134,,8,Bq/kg
2024/01/30,Redwing searobin,Cs-134,,8.1,Bq/kg
2024/01/30,Common skate,Cs-137,,7.8,Bq/kg
2024/01/30,Icefish,Cs-137,,6.7,Bq/kg
2024/01/30,Icefish,Cs-137,,8.3,Bq/kg
2024/01/30,Sea bass,Cs-137,,7.8,Bq/kg
2024/01/30,Redwing searobin,Cs-137,,8.6,Bq/kg
2024/01/29,Black rockfish,Cs-134,,8.8,Bq/kg
2024/01/29,Black rockfish,Cs-134,,8.6,Bq/kg
2024/01/29,Black rockfish,Cs-137,,6.3,Bq/kg
2024/01/29,Black rockfish,Cs-137,,7.5,Bq/kg
2024/01/27,Olive flounder,Cs-134,,8.7,Bq/kg
2024/01/27,Olive flounder,Cs-137,,7.9,Bq/kg
2024/01/16,Microstomus achne,Cs-134,,9,Bq/kg
2024/01/16,Marbled sole,Cs-134,,11,Bq/kg
2024/01/16,Olive flounder,Cs-134,,9.3,Bq/kg
2024/01/16,Microstomus achne,Cs-137,,8.1,Bq/kg
2024/01/16,Marbled sole,Cs-137,,7.9,Bq/kg
2024/01/16,Olive flounder,Cs-137,,7.5,Bq/kg
2024/01/14,Icefish,Cs-134,,7,Bq/kg
2024/01/14,Icefish,Cs-134,,7.5,Bq/kg
2024/01/14,Icefish,Cs-137,,8,Bq/kg
2024/01/14,Icefish,Cs-137,,6.2,Bq/kg
2024/01/08,Black rockfish,Cs-134,,11,Bq/kg
2024/01/08,Black rockfish,Cs-134,,9.4,Bq/kg
2024/01/08,Black rockfish,Cs-134,,8.9,Bq/kg
2024/01/08,Sebastes cheni,Cs-134,,8.9,Bq/kg
2024/01/08,Icefish,Cs-134,,11,Bq/kg
2024/01/08,Redwing searobin,Cs-134,,9.4,Bq/kg
2024/01/08,Panther puffer,Cs-134,,9.7,Bq/kg
2024/01/08,Smooth dogfish,Cs-134,,9.5,Bq/kg
2024/01/08,Black rockfish,Cs-137,,8.7,Bq/kg
2024/01/08,Black rockfish,Cs-137,,10,Bq/kg
2024/01/08,Black rockfish,Cs-137,,7.4,Bq/kg
2024/01/08,Sebastes cheni,Cs-137,,8.2,Bq/kg
2024/01/08,Icefish,Cs-137,,8.2,Bq/kg
2024/01/08,Redwing searobin,Cs-137,,8.8,Bq/kg
2024/01/08,Panther puffer,Cs-137,,8.7,Bq/kg
2024/01/08,Smooth dogfish,Cs-137,,7.8,Bq/kg
2023/12/21,White croaker,Cs-134,,9.3,Bq/kg
2023/12/21,White croaker,Cs-137,,9.6,Bq/kg
2023/12/19,Takifugu snyderi,Cs-134,,8,Bq/kg
2023/12/19,John dory,Cs-134,,12,Bq/kg
2023/12/19,Globefish,Cs-134,,9.5,Bq/kg
2023/12/19,Roundnose flounder,Cs-134,,7.8,Bq/kg
2023/12/19,Crimson sea bream,Cs-134,,10,Bq/kg
2023/12/19,Hairtail,Cs-134,,8.7,Bq/kg
2023/12/19,Smooth dogfish,Cs-134,,7.9,Bq/kg
2023/12/19,Crescent sweeplips,Cs-134,,9.2,Bq/kg
2023/12/19,Takifugu snyderi,Cs-137,,7.2,Bq/kg
2023/12/19,John dory,Cs-137,,7.5,Bq/kg
2023/12/19,Globefish,Cs-137,,5.7,Bq/kg
2023/12/19,Roundnose flounder,Cs-137,,8.1,Bq/kg
2023/12/19,Crimson sea bream,Cs-137,,7,Bq/kg
2023/12/19,Hairtail,Cs-137,,6.6,Bq/kg
2023/12/19,Smooth dogfish,Cs-137,,6.8,Bq/kg
2023/12/19,Crescent sweeplips,Cs-137,,6.8,Bq/kg
2023/12/18,Anchovy,Cs-134,,9.6,Bq/kg
2023/12/18,Anchovy,Cs-137,,8.3,Bq/kg
2023/12/10,Black rockfish,Cs-134,,9.3,Bq/kg
2023/12/10,Sebastes cheni,Cs-134,,12,Bq/kg
2023/12/10,Common skate,Cs-134,,8.9,Bq/kg
2023/12/10,Olive flounder,Cs-134,,9.9,Bq/kg
2023/12/10,Honnibe crocker,Cs-134,,8.4,Bq/kg
2023/12/10,Greenling,Cs-134,,8.6,Bq/kg
2023/12/10,Roundnose flounder,Cs-134,,9.2,Bq/kg
2023/12/10,Redwing searobin,Cs-134,,9.3,Bq/kg
2023/12/10,Anchovy,Cs-134,,9.3,Bq/kg
2023/12/10,Flathead,Cs-134,,9.4,Bq/kg
2023/12/10,Temminck's Surfperch,Cs-134,,11,Bq/kg
2023/12/10,Smooth dogfish,Cs-134,,8.8,Bq/kg
2023/12/10,Stone flounder,Cs-134,,9.7,Bq/kg
2023/12/10,Black rockfish,Cs-137,,7.7,Bq/kg
2023/12/10,Sebastes cheni,Cs-137,,7.8,Bq/kg
2023/12/10,Common skate,Cs-137,,7.2,Bq/kg
2023/12/10,Olive flounder,Cs-137,,7.4,Bq/kg
2023/12/10,Honnibe crocker,Cs-137,,8.1,Bq/kg
2023/12/10,Greenling,Cs-137,,7.4,Bq/kg
2023/12/10,Roundnose flounder,Cs-137,,8.6,Bq/kg
2023/12/10,Redwing searobin,Cs-137,,8.9,Bq/kg
2023/12/10,Anchovy,Cs-137,,8,Bq/kg
2023/12/10,Flathead,Cs-137,,6.8,Bq/kg
2023/12/10,Temminck's Surfperch,Cs-137,,8.5,Bq/kg
2023/12/10,Smooth dogfish,Cs-137,,7.6,Bq/kg
2023/12/10,Stone flounder,Cs-137,,8.8,Bq/kg
2023/12/08,Takifugu snyderi,Cs-134,,7.6,Bq/kg
2023/12/08,Tiger puffer,Cs-134,,13,Bq/kg
2023/12/08,Takifugu snyderi,Cs-137,,6.6,Bq/kg
2023/12/08,Tiger puffer,Cs-137,,7,Bq/kg
2023/12/03,Brown hakeling,Cs-134,,9.4,Bq/kg
2023/12/03,Common skate,Cs-134,,11,Bq/kg
2023/12/03,Black sea bream,Cs-134,,7.9,Bq/kg
2023/12/03,Fox jacopever,Cs-134,,8,Bq/kg
2023/12/03,Anchovy,Cs-134,,7.6,Bq/kg
2023/12/03,Anchovy,Cs-134,,8.5,Bq/kg
2023/12/03,Tiger puffer,Cs-134,,6.9,Bq/kg
2023/12/03,Tiger puffer,Cs-134,,11,Bq/kg
2023/12/03,Stone flounder,Cs-134,,9.4,Bq/kg
2023/12/03,Brown hakeling,Cs-137,,7.6,Bq/kg
2023/12/03,Common skate,Cs-137,,7.5,Bq/kg
2023/12/03,Black sea bream,Cs-137,,8.2,Bq/kg
2023/12/03,Fox jacopever,Cs-137,,5,Bq/kg
2023/12/03,Anchovy,Cs-137,,5.9,Bq/kg
2023/12/03,Anchovy,Cs-137,,7.9,Bq/kg
2023/12/03,Tiger puffer,Cs-137,,6.2,Bq/kg
2023/12/03,Tiger puffer,Cs-137,,7.3,Bq/kg
2023/12/03,Stone flounder,Cs-137,,7.9,Bq/kg
2023/11/23,Olive flounder,Cs-134,,11,Bq/kg-fresh
2023/11/23,Olive flounder,Cs-137,,8.5,Bq/kg-fresh
2023/11/20,Sebastes cheni,Cs-134,,7.2,Bq/kg-fresh
2023/11/20,John dory,Cs-134,,8.2,Bq/kg-fresh
2023/11/20,Panther puffer,Cs-134,,9.6,Bq/kg-fresh
2023/11/20,Fox jacopever,Cs-134,,10,Bq/kg-fresh
2023/11/20,Hairtail,Cs-134,,11,Bq/kg-fresh
2023/11/20,Japanese meagre,Cs-134,,9.9,Bq/kg-fresh
2023/11/20,Japanese spanish mackerel,Cs-134,,9.6,Bq/kg-fresh
2023/11/20,Sebastes cheni,Cs-137,,9,Bq/kg-fresh
2023/11/20,John dory,Cs-137,,6,Bq/kg-fresh
2023/11/20,Panther puffer,Cs-137,,7.7,Bq/kg-fresh
2023/11/20,Fox jacopever,Cs-137,,9.6,Bq/kg-fresh
2023/11/20,Hairtail,Cs-137,,7.1,Bq/kg-fresh
2023/11/20,Japanese meagre,Cs-137,,8.6,Bq/kg-fresh
2023/11/20,Japanese spanish mackerel,Cs-137,,8.8,Bq/kg-fresh
2023/11/19,Common skate,Cs-134,,9.4,Bq/kg-fresh
2023/11/19,Black sea bream,Cs-134,,7.9,Bq/kg-fresh
2023/11/19,Flathead,Cs-134,,9.1,Bq/kg-fresh
2023/11/19,Common skate,Cs-137,,8.6,Bq/kg-fresh
2023/11/19,Black sea bream,Cs-137,,8.8,Bq/kg-fresh
2023/11/19,Flathead,Cs-137,,7.4,Bq/kg-fresh
2023/11/12,Chub mackerel,Cs-134,,11,Bq/kg-fresh
2023/11/12,Japanese amberjack,Cs-134,,8,Bq/kg-fresh
2023/11/12,Common skate,Cs-134,,9.2,Bq/kg-fresh
2023/11/12,Marbled sole,Cs-134,,8.5,Bq/kg-fresh
2023/11/12,Sea raven,Cs-134,,8.7,Bq/kg-fresh
2023/11/12,Conger eel,Cs-134,,9.4,Bq/kg-fresh
2023/11/12,Olive flounder,Cs-134,,9.6,Bq/kg-fresh
2023/11/12,Littlemouth flounder,Cs-134,,9.2,Bq/kg-fresh
2023/11/12,Roundnose flounder,Cs-134,,8.4,Bq/kg-fresh
2023/11/12,Redwing searobin,Cs-134,,8.7,Bq/kg-fresh
2023/11/12,Striped jewfish,Cs-134,,9.4,Bq/kg-fresh
2023/11/12,Flathead,Cs-134,,8.8,Bq/kg-fresh
2023/11/12,Crimson sea bream,Cs-134,,7.3,Bq/kg-fresh
2023/11/12,Smooth dogfish,Cs-134,,9,Bq/kg-fresh
2023/11/12,Whip stingray,Cs-134,,8.5,Bq/kg-fresh
2023/11/12,Chub mackerel,Cs-137,,6.9,Bq/kg-fresh
2023/11/12,Japanese amberjack,Cs-137,,7.3,Bq/kg-fresh
2023/11/12,Common skate,Cs-137,,7.8,Bq/kg-fresh
2023/11/12,Marbled sole,Cs-137,,7.2,Bq/kg-fresh
2023/11/12,Sea raven,Cs-137,,7.3,Bq/kg-fresh
2023/11/12,Conger eel,Cs-137,,6.3,Bq/kg-fresh
2023/11/12,Olive flounder,Cs-137,,8.7,Bq/kg-fresh
2023/11/12,Littlemouth flounder,Cs-137,,7.4,Bq/kg-fresh
2023/11/12,Roundnose flounder,Cs-137,,8.4,Bq/kg-fresh
2023/11/12,Redwing searobin,Cs-137,,6.7,Bq/kg-fresh
2023/11/12,Striped jewfish,Cs-137,,7.7,Bq/kg-fresh
2023/11/12,Flathead,Cs-137,,8.9,Bq/kg-fresh
2023/11/12,Crimson sea bream,Cs-137,,6,Bq/kg-fresh
2023/11/12,Smooth dogfish,Cs-137,,6.7,Bq/kg-fresh
2023/11/12,Whip stingray,Cs-137,,9.4,Bq/kg-fresh
2023/11/06,Chub mackerel,Cs-134,,8.4,Bq/kg-fresh
2023/11/06,Chub mackerel,Cs-137,,6,Bq/kg-fresh
2023/11/05,Sebastes cheni,Cs-134,,9.1,Bq/kg-fresh
2023/11/05,John dory,Cs-134,,6.4,Bq/kg-fresh
2023/11/05,Common skate,Cs-134,,7.8,Bq/kg-fresh
2023/11/05,Marbled sole,Cs-134,,7.9,Bq/kg-fresh
2023/11/05,Conger eel,Cs-134,,9.7,Bq/kg-fresh
2023/11/05,Olive flounder,Cs-134,,8.4,Bq/kg-fresh
2023/11/05,Greenling,Cs-134,,8.4,Bq/kg-fresh
2023/11/05,Redwing searobin,Cs-134,,9.1,Bq/kg-fresh
2023/11/05,Bluefin searobin,Cs-134,,9.3,Bq/kg-fresh
2023/11/05,Crimson sea bream,Cs-134,,11,Bq/kg-fresh
2023/11/05,Temminck's Surfperch,Cs-134,,11,Bq/kg-fresh
2023/11/05,Ridged-eye flounder,Cs-134,,9.1,Bq/kg-fresh
2023/11/05,Red sea bream,Cs-134,,8.8,Bq/kg-fresh
2023/11/05,Smooth dogfish,Cs-134,,11,Bq/kg-fresh
2023/11/05,Whip stingray,Cs-134,,9.8,Bq/kg-fresh
2023/11/05,Crescent sweeplips,Cs-134,,7.7,Bq/kg-fresh
2023/11/05,Spottyback puffer,Cs-134,,9.3,Bq/kg-fresh
2023/11/05,Tiger puffer,Cs-134,,8.6,Bq/kg-fresh
2023/11/05,Sebastes cheni,Cs-137,,8.7,Bq/kg-fresh
2023/11/05,John dory,Cs-137,,6.3,Bq/kg-fresh
2023/11/05,Common skate,Cs-137,,6.2,Bq/kg-fresh
2023/11/05,Marbled sole,Cs-137,,6.5,Bq/kg-fresh
2023/11/05,Conger eel,Cs-137,,7.5,Bq/kg-fresh
2023/11/05,Olive flounder,Cs-137,,8.4,Bq/kg-fresh
2023/11/05,Greenling,Cs-137,,9.2,Bq/kg-fresh
2023/11/05,Redwing searobin,Cs-137,,8.1,Bq/kg-fresh
2023/11/05,Bluefin searobin,Cs-137,,7.4,Bq/kg-fresh
2023/11/05,Crimson sea bream,Cs-137,,8,Bq/kg-fresh
2023/11/05,Temminck's Surfperch,Cs-137,,7.5,Bq/kg-fresh
2023/11/05,Ridged-eye flounder,Cs-137,,6.9,Bq/kg-fresh
2023/11/05,Red sea bream,Cs-137,,8.2,Bq/kg-fresh
2023/11/05,Smooth dogfish,Cs-137,,8.6,Bq/kg-fresh
2023/11/05,Whip stingray,Cs-137,,7.2,Bq/kg-fresh
2023/11/05,Crescent sweeplips,Cs-137,,5.7,Bq/kg-fresh
2023/11/05,Spottyback puffer,Cs-137,,7.5,Bq/kg-fresh
2023/11/05,Tiger puffer,Cs-137,,6.3,Bq/kg-fresh
2023/10/31,Greeneye,Cs-134,,7.4,Bq/kg-fresh
2023/10/31,Rikuzen flounder,Cs-134,,7.4,Bq/kg-fresh
2023/10/31,Scorpionfish,Cs-134,,9.8,Bq/kg-fresh
2023/10/31,Marbled sole,Cs-134,,8,Bq/kg-fresh
2023/10/31,Globefish,Cs-134,,8.4,Bq/kg-fresh
2023/10/31,Pacific cod,Cs-134,,9.8,Bq/kg-fresh
2023/10/31,Yellow goosefish,Cs-134,,10,Bq/kg-fresh
2023/10/31,Littlemouth flounder,Cs-134,,11,Bq/kg-fresh
2023/10/31,Roundnose flounder,Cs-134,,8.1,Bq/kg-fresh
2023/10/31,Ridged-eye flounder,Cs-134,,11,Bq/kg-fresh
2023/10/31,Willowy flounder,Cs-134,,9.3,Bq/kg-fresh
2023/10/31,Mirror dory,Cs-134,,9.4,Bq/kg-fresh
2023/10/31,Hairtail,Cs-134,,7.9,Bq/kg-fresh
2023/10/31,Pacific rudderfish,Cs-134,,9.5,Bq/kg-fresh
2023/10/31,Greeneye,Cs-137,,6.9,Bq/kg-fresh
2023/10/31,Rikuzen flounder,Cs-137,,8.9,Bq/kg-fresh
2023/10/31,Scorpionfish,Cs-137,,7.6,Bq/kg-fresh
2023/10/31,Marbled sole,Cs-137,,8.2,Bq/kg-fresh
2023/10/31,Globefish,Cs-137,,7.1,Bq/kg-fresh
2023/10/31,Pacific cod,Cs-137,,8.7,Bq/kg-fresh
2023/10/31,Yellow goosefish,Cs-137,,7.1,Bq/kg-fresh
2023/10/31,Littlemouth flounder,Cs-137,,8.3,Bq/kg-fresh
2023/10/31,Roundnose flounder,Cs-137,,7.6,Bq/kg-fresh
2023/10/31,Ridged-eye flounder,Cs-137,,7.3,Bq/kg-fresh
2023/10/31,Willowy flounder,Cs-137,,6.8,Bq/kg-fresh
2023/10/31,Mirror dory,Cs-137,,7.1,Bq/kg-fresh
2023/10/31,Hairtail,Cs-137,,8.6,Bq/kg-fresh
2023/10/31,Pacific rudderfish,Cs-137,,8.3,Bq/kg-fresh
2023/10/29,Sea raven,Cs-134,,9.2,Bq/kg-fresh
2023/10/29,Redwing searobin,Cs-134,,8.5,Bq/kg-fresh
2023/10/29,Sea raven,Cs-137,,7.8,Bq/kg-fresh
2023/10/29,Redwing searobin,Cs-137,,6.1,Bq/kg-fresh
2023/10/24,Honnibe crocker,Cs-134,,9.7,Bq/kg-fresh
2023/10/24,Sea bass,Cs-134,,9.8,Bq/kg-fresh
2023/10/24,Littlemouth flounder,Cs-134,,9.4,Bq/kg-fresh
2023/10/24,Roundnose flounder,Cs-134,,7.5,Bq/kg-fresh
2023/10/24,Ridged-eye flounder,Cs-134,,8.2,Bq/kg-fresh
2023/10/24,Whitefin trevally,Cs-134,,8.3,Bq/kg-fresh
2023/10/24,Honnibe crocker,Cs-137,,8.8,Bq/kg-fresh
2023/10/24,Sea bass,Cs-137,,9.6,Bq/kg-fresh
2023/10/24,Littlemouth flounder,Cs-137,,8,Bq/kg-fresh
2023/10/24,Roundnose flounder,Cs-137,,8.5,Bq/kg-fresh
2023/10/24,Ridged-eye flounder,Cs-137,,6.4,Bq/kg-fresh
2023/10/24,Whitefin trevally,Cs-137,,7.1,Bq/kg-fresh
2023/10/22,Takifugu snyderi,Cs-134,,7.4,Bq/kg-fresh
2023/10/22,Chub mackerel,Cs-134,,8.6,Bq/kg-fresh
2023/10/22,Japanese amberjack,Cs-134,,9.4,Bq/kg-fresh
2023/10/22,Jack mackerel,Cs-134,,7.5,Bq/kg-fresh
2023/10/22,John dory,Cs-134,,9,Bq/kg-fresh
2023/10/22,Common skate,Cs-134,,7.1,Bq/kg-fresh
2023/10/22,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/10/22,Honnibe crocker,Cs-134,,9.7,Bq/kg-fresh
2023/10/22,Sea bass,Cs-134,,9.9,Bq/kg-fresh
2023/10/22,Redwing searobin,Cs-134,,8.6,Bq/kg-fresh
2023/10/22,Flathead,Cs-134,,7.6,Bq/kg-fresh
2023/10/22,Crimson sea bream,Cs-134,,8.9,Bq/kg-fresh
2023/10/22,White croaker,Cs-134,,7.4,Bq/kg-fresh
2023/10/22,Hairtail,Cs-134,,6.6,Bq/kg-fresh
2023/10/22,Japanese spanish mackerel,Cs-134,,8.7,Bq/kg-fresh
2023/10/22,Takifugu snyderi,Cs-137,,9.1,Bq/kg-fresh
2023/10/22,Chub mackerel,Cs-137,,7.4,Bq/kg-fresh
2023/10/22,Japanese amberjack,Cs-137,,9.2,Bq/kg-fresh
2023/10/22,Jack mackerel,Cs-137,,8.5,Bq/kg-fresh
2023/10/22,John dory,Cs-137,,7.6,Bq/kg-fresh
2023/10/22,Common skate,Cs-137,,8.5,Bq/kg-fresh
2023/10/22,Olive flounder,Cs-137,,6.7,Bq/kg-fresh
2023/10/22,Honnibe crocker,Cs-137,,8.5,Bq/kg-fresh
2023/10/22,Sea bass,Cs-137,,8.7,Bq/kg-fresh
2023/10/22,Redwing searobin,Cs-137,,6.9,Bq/kg-fresh
2023/10/22,Flathead,Cs-137,,7.1,Bq/kg-fresh
2023/10/22,Crimson sea bream,Cs-137,,9.3,Bq/kg-fresh
2023/10/22,White croaker,Cs-137,,8.1,Bq/kg-fresh
2023/10/22,Hairtail,Cs-137,,7.5,Bq/kg-fresh
2023/10/22,Japanese spanish mackerel,Cs-137,,8.2,Bq/kg-fresh
2023/10/17,Microstomus achne,Cs-134,,8.3,Bq/kg-fresh
2023/10/17,Japanese amberjack,Cs-134,,8.9,Bq/kg-fresh
2023/10/17,John dory,Cs-134,,9.8,Bq/kg-fresh
2023/10/17,Conger eel,Cs-134,,7.4,Bq/kg-fresh
2023/10/17,Greenling,Cs-134,,8.5,Bq/kg-fresh
2023/10/17,Ridged-eye flounder,Cs-134,,8.3,Bq/kg-fresh
2023/10/17,Crimson sea bream,Cs-134,,12,Bq/kg-fresh
2023/10/17,Smooth dogfish,Cs-134,,8.6,Bq/kg-fresh
2023/10/17,Whip stingray,Cs-134,,6,Bq/kg-fresh
2023/10/17,Angelfish,Cs-134,,9.3,Bq/kg-fresh
2023/10/17,Microstomus achne,Cs-137,,5.2,Bq/kg-fresh
2023/10/17,Japanese amberjack,Cs-137,,9.2,Bq/kg-fresh
2023/10/17,John dory,Cs-137,,8.8,Bq/kg-fresh
2023/10/17,Conger eel,Cs-137,,6.7,Bq/kg-fresh
2023/10/17,Greenling,Cs-137,,7.2,Bq/kg-fresh
2023/10/17,Ridged-eye flounder,Cs-137,,6.9,Bq/kg-fresh
2023/10/17,Crimson sea bream,Cs-137,,7.9,Bq/kg-fresh
2023/10/17,Smooth dogfish,Cs-137,,6.5,Bq/kg-fresh
2023/10/17,Whip stingray,Cs-137,,7.6,Bq/kg-fresh
2023/10/17,Angelfish,Cs-137,,7.9,Bq/kg-fresh
2023/10/09,Brown hakeling,Cs-134,,9.8,Bq/kg-fresh
2023/10/09,Chub mackerel,Cs-134,,8.8,Bq/kg-fresh
2023/10/09,Microstomus achne,Cs-134,,9.8,Bq/kg-fresh
2023/10/09,Common skate,Cs-134,,8.5,Bq/kg-fresh
2023/10/09,Olive flounder,Cs-134,,11,Bq/kg-fresh
2023/10/09,Honnibe crocker,Cs-134,,8.7,Bq/kg-fresh
2023/10/09,Panther puffer,Cs-134,,7.5,Bq/kg-fresh
2023/10/09,Fox jacopever,Cs-134,,9.7,Bq/kg-fresh
2023/10/09,Anchovy,Cs-134,,9.7,Bq/kg-fresh
2023/10/09,Anchovy,Cs-134,,8.3,Bq/kg-fresh
2023/10/09,Flathead,Cs-134,,9.1,Bq/kg-fresh
2023/10/09,White croaker,Cs-134,,8.8,Bq/kg-fresh
2023/10/09,Red sea bream,Cs-134,,9.1,Bq/kg-fresh
2023/10/09,Spottedtail morwong,Cs-134,,8.9,Bq/kg-fresh
2023/10/09,Brown hakeling,Cs-137,,7.2,Bq/kg-fresh
2023/10/09,Chub mackerel,Cs-137,,9.1,Bq/kg-fresh
2023/10/09,Microstomus achne,Cs-137,,8.3,Bq/kg-fresh
2023/10/09,Common skate,Cs-137,,8.7,Bq/kg-fresh
2023/10/09,Olive flounder,Cs-137,,5.9,Bq/kg-fresh
2023/10/09,Honnibe crocker,Cs-137,,8.9,Bq/kg-fresh
2023/10/09,Panther puffer,Cs-137,,6.6,Bq/kg-fresh
2023/10/09,Fox jacopever,Cs-137,,8.2,Bq/kg-fresh
2023/10/09,Anchovy,Cs-137,,9.8,Bq/kg-fresh
2023/10/09,Anchovy,Cs-137,,6.7,Bq/kg-fresh
2023/10/09,Flathead,Cs-137,,7.6,Bq/kg-fresh
2023/10/09,White croaker,Cs-137,,7.8,Bq/kg-fresh
2023/10/09,Red sea bream,Cs-137,,7.1,Bq/kg-fresh
2023/10/09,Spottedtail morwong,Cs-137,,7.3,Bq/kg-fresh
2023/10/08,Sebastes cheni,Cs-134,,7.7,Bq/kg-fresh
2023/10/08,Sebastes cheni,Cs-137,,7.4,Bq/kg-fresh
2023/10/03,Sebastes cheni,Cs-134,,8.7,Bq/kg-fresh
2023/10/03,Great amberjack,Cs-134,,8.1,Bq/kg-fresh
2023/10/03,Sebastes cheni,Cs-137,,7.8,Bq/kg-fresh
2023/10/03,Great amberjack,Cs-137,,8,Bq/kg-fresh
2023/10/01,Microstomus achne,Cs-134,,9.2,Bq/kg-fresh
2023/10/01,Japanese amberjack,Cs-134,,6.7,Bq/kg-fresh
2023/10/01,John dory,Cs-134,,7.8,Bq/kg-fresh
2023/10/01,Common skate,Cs-134,,9.4,Bq/kg-fresh
2023/10/01,Marbled sole,Cs-134,,8.2,Bq/kg-fresh
2023/10/01,Honnibe crocker,Cs-134,,7.9,Bq/kg-fresh
2023/10/01,Yellow goosefish,Cs-134,,10,Bq/kg-fresh
2023/10/01,Redwing searobin,Cs-134,,11,Bq/kg-fresh
2023/10/01,Bluefin searobin,Cs-134,,9.8,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-134,,8,Bq/kg-fresh
2023/10/01,Fox jacopever,Cs-134,,8.6,Bq/kg-fresh
2023/10/01,Willowy flounder,Cs-134,,8.5,Bq/kg-fresh
2023/10/01,Striped jewfish,Cs-134,,7.8,Bq/kg-fresh
2023/10/01,Flathead,Cs-134,,8.2,Bq/kg-fresh
2023/10/01,Crimson sea bream,Cs-134,,8.8,Bq/kg-fresh
2023/10/01,White croaker,Cs-134,,8.6,Bq/kg-fresh
2023/10/01,Ridged-eye flounder,Cs-134,,7.4,Bq/kg-fresh
2023/10/01,Hairtail,Cs-134,,9.7,Bq/kg-fresh
2023/10/01,Microstomus achne,Cs-137,,7.3,Bq/kg-fresh
2023/10/01,Japanese amberjack,Cs-137,,7,Bq/kg-fresh
2023/10/01,John dory,Cs-137,,7.7,Bq/kg-fresh
2023/10/01,Common skate,Cs-137,,7.8,Bq/kg-fresh
2023/10/01,Marbled sole,Cs-137,,6.1,Bq/kg-fresh
2023/10/01,Honnibe crocker,Cs-137,,7,Bq/kg-fresh
